State,City,Population,Median_Age,Household_Income,Per_Capita_Income,Poverty_Count
KY,Eolia,785,33,33482,14004,191
KY,Erlanger,27606,36,53735,26460,3562
KY,Ermine,883,40,25500,12230,417
KY,Essie,839,44,45260,16671,386
KY,Eubank,6069,36,30806,16962,1905
KY,Evarts,3774,39,23455,12445,1587
KY,Ewing,2588,43,42700,30462,602
KY,Ezel,1124,40,39213,19338,160
KY,Fairdale,9058,39,48526,21570,1517
KY,Fairfield,172,56,37426,30383,7
KY,Falls Of Rough,1949,49,57542,25208,247
KY,Falmouth,7240,43,39082,21393,1298
KY,Fancy Farm,1774,39,57204,27427,56
KY,Farmington,809,49,50500,42812,31
KY,Ferguson,787,45,37969,28050,152
KY,Finchville,1008,49,86250,32888,27
KY,Fisherville,4858,41,101724,45012,188
KY,Flat Lick,2768,45,20021,11873,1133
KY,Flatgap,1918,42,34792,18476,507
KY,Flatwoods,8108,41,51688,26268,1053
KY,Flemingsburg,7406,41,40347,23232,1044
KY,Florence,51545,39,57999,30111,5072
KY,Fordsville,1528,43,28468,21735,359
KY,Forest Hills,1053,36,51673,22158,29
KY,Fort Campbell,20464,22,43439,17507,1717
KY,Fort Knox,9092,25,55196,23663,1049
KY,Fort Thomas,16453,41,70556,40357,1022
KY,Foster,1797,49,54932,26982,230
KY,Fountain Run,1461,45,56050,28619,194
KY,Fourmile,197,54,13566,8560,48
KY,Frakes,544,33,27241,13605,207
KY,Frankfort,50573,41,53598,28082,6366
KY,Franklin,17115,40,45017,22427,2856
KY,Fredonia,1359,51,58438,29124,257
KY,Freeburn,993,37,21372,11773,310
KY,Frenchburg,2976,44,40410,18568,554
KY,Ft Mitchell,39334,38,74593,39589,2541
KY,Fulton,4555,44,30026,19611,1065
KY,Gamaliel,1120,40,41932,23697,261
KY,Garfield,579,43,40435,14463,157
KY,Garner,369,23,65375,13150,143
KY,Garrett,1489,43,19583,22029,553
KY,Garrison,1994,42,26680,15528,720
KY,Gays Creek,346,32,27009,12461,90
KY,Georgetown,46379,35,66601,30674,5243
KY,Germantown,858,37,37981,28631,162
KY,Ghent,1809,37,47708,21024,189
KY,Gilbertsville,3108,55,50650,32893,344
KY,Girdler,608,53,24224,12639,310
KY,Glasgow,30688,42,39343,20895,6428
KY,Glencoe,1328,27,39042,14703,268
KY,Glendale,1660,50,59297,31606,186
KY,Glens Fork,512,34,31250,16497,240
KY,Goshen,6155,37,109000,44736,122
KY,Graham,1374,23,38308,16728,101
KY,Grand Rivers,2290,49,56310,30717,299
KY,Gravel Switch,1204,39,36786,25053,306
KY,Gray,3820,35,27542,12617,1619
KY,Grayson,14093,40,37672,19867,2224
KY,Green Road,171,47,42917,17526,30
KY,Greensburg,9319,44,36849,23839,1799
KY,Greenup,10002,45,40586,21364,1920
KY,Greenville,10773,42,41105,20903,1771
KY,Grethel,1445,39,36563,14370,127
KY,Gunlock,541,47,22938,12561,223
KY,Guston,2248,42,54462,30124,377
KY,Guthrie,2679,34,35152,19119,668
KY,Hagerhill,2033,50,35481,22273,292
KY,Hampton,454,36,23750,14440,232
KY,Hanson,3378,42,60350,28942,391
KY,Hardin,1795,48,30625,18276,460
KY,Hardinsburg,5840,45,40732,22307,777
KY,Hardy,856,44,32478,18141,214
KY,Hardyville,1693,48,40868,18291,320
KY,Harlan,5219,40,23773,17451,1674
KY,Harned,1881,43,65000,23428,260
KY,Harold,2807,39,26514,15444,1036
KY,Harrodsburg,19370,43,46609,24750,3419
KY,Hartford,6218,40,42402,22683,1137
KY,Hawesville,5169,39,52426,23193,659
KY,Hazard,17266,42,39280,22255,3571
KY,Hazel,1596,46,43964,22107,158
KY,Hazel Green,848,51,24485,16202,217
KY,Hebron,15444,35,93186,37667,293
KY,Heidrick,854,44,37955,17974,126
KY,Henderson,38017,41,41561,23861,7338
KY,Herndon,902,35,46308,20563,421
KY,Hi Hat,1031,34,36103,13791,330
KY,Hickman,2876,44,26991,16720,702
KY,Hickory,3509,43,41528,23721,681
KY,Hillsboro,2380,35,41615,19425,662
KY,Hindman,2018,40,29345,17228,536
KY,Hinkle,768,29,32750,11440,308
KY,Hodgenville,8628,43,39194,22204,1401
KY,Holland,492,25,57885,14052,150
KY,Holmes Mill,265,54,17750,9627,129
KY,Hopkinsville,42493,36,40533,22918,8669
KY,Horse Branch,1280,46,32976,16721,262
KY,Horse Cave,5481,37,34214,19368,1692
KY,Hoskinston,79,78,29471,22314,6
KY,Huddy,416,55,52694,23706,71
KY,Hudson,834,33,68608,22083,261
KY,Hueysville,1102,44,30208,13436,342
KY,Hulen,679,49,18929,8284,195
KY,Hustonville,5449,40,35302,16690,1730
KY,Hyden,3764,41,31117,15266,990
KY,Independence,30302,34,77486,28132,1608
KY,Inez,6495,40,29570,13480,1684
KY,Irvine,12665,41,29704,17547,4029
KY,Irvington,4105,37,45808,18244,758
KY,Island,1566,35,50093,21853,150
KY,Isom,908,53,20250,17493,344
KY,Isonville,540,56,29583,12375,155
KY,Jackhorn,633,38,29099,16673,205
KY,Jackson,10956,41,26697,17526,3759
KY,Jamestown,5152,47,35592,19900,1223
KY,Jeff,394,52,58333,22426,81
KY,Jeffersonville,4962,39,38508,19331,1132
KY,Jenkins,5229,40,30490,19222,1619
KY,Jeremiah,629,58,42727,22948,135
KY,Junction City,2233,34,37137,19637,302
KY,Keaton,274,57,24063,13266,105
KY,Kenvir,375,38,14583,10115,201
KY,Kevil,5309,41,51270,37971,532
KY,Kimper,1507,44,34882,20937,282
KY,Kings Mountain,1711,35,31761,16776,492
KY,Kirksey,731,40,77125,31418,25
KY,Kite,758,47,27419,19244,200
KY,Knifley,727,48,28456,16960,139
KY,Knob Lick,486,46,37917,19008,26
KY,Krypton,374,31,52083,18434,35
KY,Kuttawa,2361,58,53011,33105,247
KY,La Center,2083,43,43000,22154,406
KY,La Fayette,187,56,52917,25146,22
KY,La Grange,24922,39,74480,27717,2216
KY,Lancaster,14396,43,48880,25978,2592
KY,Langley,1461,45,39271,20541,319
KY,Latonia,20383,41,49365,26036,2902
KY,Lawrenceburg,21632,41,52119,25013,2574
KY,Lebanon,12779,40,37911,22558,2385
KY,Lebanon Junction,4320,41,52868,20911,634
KY,Leburn,895,49,33095,26196,184
KY,Ledbetter,2099,46,60639,26047,230
KY,Leitchfield,15371,40,33458,19508,4325
KY,Lejunior,495,36,35278,14085,69
KY,Letcher,304,30,41157,13698,110
KY,Lewisburg,4482,45,45370,21920,541
KY,Lewisport,3919,41,51458,26871,616
KY,Lexington,313593,36,59309.21429,33645,56144
KY,Liberty,9556,43,34362,19107,1996
KY,Lily,3169,37,37000,17501,577
KY,Linefork,575,48,32481,16018,103
KY,Littcarr,362,53,30147,14362,100
KY,Livermore,2124,42,39890,20398,540
KY,Livingston,699,52,17000,15446,251
KY,Lockport,209,32,57917,17088,33
KY,London,41429,39,40472,21799,9282
KY,Loretto,2701,40,40938,19269,358
KY,Lost Creek,1100,41,16865,13730,502
KY,Louisa,12086,40,31523,18890,2848
KY,Louisville,759245,37,50767.96875,28633,111820
KY,Lovely,937,42,32542,25031,206
KY,Lowmansville,617,41,29958,14969,225
KY,Loyall,994,37,23250,14285,393
KY,Lucas,248,53,64038,25308,11
KY,Lynch,701,43,34886,17627,216
KY,Maceo,1939,48,63160,27216,66
KY,Mackville,341,45,44464,20950,101
KY,Madisonville,26472,41,44450,24208,4518
KY,Magnolia,2903,47,46955,21536,440
KY,Majestic,293,58,14710,13655,76
KY,Mallie,1162,31,48427,16409,249
KY,Mammoth Cave,1190,40,46000,21312,397
KY,Manchester,18403,39,24739,15371,6619
KY,Manitou,1180,43,60188,21873,67
KY,Marion,8254,44,40096,21770,1456
KY,Martha,432,43,14861,18193,201
KY,Martin,2339,42,24766,25832,921
KY,Masonic Home,364,82,21212,35231,73
KY,Mayfield,23671,40,37423,20469,4844
KY,Mayking,1325,30,30833,15649,372
KY,Mayslick,1870,41,54464,26922,124
KY,Maysville,13980,41,38750,24627,2802
KY,McAndrews,386,44,23080,8687,217
KY,McCarr,816,50,34338,23056,135
KY,McDaniels,972,56,41699,25079,87
KY,McDowell,1352,42,31750,15016,509
KY,McHenry,284,40,55750,25357,38
KY,McKee,7667,42,28699,15677,2676
KY,McRoberts,945,54,35274,14423,348
KY,Meally,569,41,41250,22796,52
KY,Means,962,36,36563,16724,240
KY,Melber,557,32,57143,21701,50
KY,Melbourne,2666,46,75000,30035,327
KY,Melvin,473,46,24750,11957,117
KY,Middlesboro,12791,42,23204,15798,5030
KY,Midway,2722,40,61380,32912,233
KY,Millersburg,554,46,31071,19494,181
KY,Millstone,450,46,35767,20954,109
KY,Millwood,281,30,57679,15439,38
KY,Milton,3384,46,45944,29872,474
KY,Miracle,666,48,46000,19525,143
KY,Mize,683,42,27188,15125,190
KY,Monticello,20199,42,33563,16929,4632
KY,Moorefield,95,51,46250,22847,29
KY,Morehead,21064,32,38255,19842,4316
KY,Morganfield,8865,36,43283,21010,2062
KY,Morgantown,10874,41,38858,21811,2396
KY,Morning View,3047,45,57768,26357,263
KY,Mortons Gap,997,44,32000,14453,281
KY,Mount Eden,1593,46,52125,30344,158
KY,Mount Hermon,483,29,38393,29465,167
KY,Mount Olivet,1911,47,29821,18314,540
KY,Mount Sterling,22568,39,42981,22038,5036
KY,Mount Vernon,9728,42,35055,20975,2211
KY,Mount Washington,20284,37,66299,29104,1376
KY,Mousie,1591,41,25903,14292,539
KY,Mouthcard,964,35,29756,17508,169
KY,Mozelle,325,54,22500,16770,116
KY,Muldraugh,1109,35,35653,16964,343
KY,Munfordville,6493,37,36544,18956,1069
KY,Murray,31052,33,36754,20613,7120
KY,Nancy,5712,47,38513,24637,937
KY,Nebo,1507,36,42989,21408,182
KY,Neon,908,42,27963,16975,221
KY,New Castle,1666,42,35188,17049,550
KY,New Concord,1092,50,32083,22542,262
KY,New Haven,4425,42,46431,23312,703
KY,New Hope,512,41,40455,23440,51
KY,Newport,38276,37,50729,28716,7168
KY,Nicholasville,43303,39,55280,29364,7669
KY,Nortonville,2960,42,43553,22135,483
KY,Oak Grove,8647,24,49055,19189,1998
KY,Oakland,1120,52,53839,31609,58
KY,Oil Springs,651,39,37969,21030,26
KY,Olaton,465,42,43264,22739,67
KY,Olive Hill,13685,43,32400,16982,3842
KY,Olmstead,994,30,31280,21705,110
KY,Olympia,857,56,40190,16428,168
KY,Orlando,1160,36,52606,20332,130
KY,Owensboro,83973,38,46063.5,25862,13935
KY,Owenton,6381,42,45025,20792,967
KY,Owingsville,6609,36,45703,23618,1253
KY,Paducah,56932,42,41579,29069,9803
KY,Paint Lick,3467,38,51064,22038,580
KY,Paintsville,6960,42,38829,19736,1605
KY,Paris,18375,42,49053,26445,2985
KY,Park City,1937,33,49818,20262,331
KY,Parkers Lake,1618,35,30547,13108,617
KY,Parksville,1295,50,57011,27245,165
KY,Partridge,408,56,51000,23996,41
KY,Pathfork,607,45,20489,10623,253
KY,Payneville,751,30,60481,22442,81
KY,Pembroke,2182,36,50699,24728,197
KY,Pendleton,2223,42,70855,27382,98
KY,Perryville,1957,45,42772,20795,342
KY,Petersburg,2466,36,71119,27755,120
KY,Pewee Valley,3429,45,68125,43650,166
KY,Phelps,1818,48,28992,19096,484
KY,Philpot,5639,43,69650,32035,467
KY,Phyllis,826,47,25685,18064,322
KY,Pikeville,23122,38,35656,24048,6154
KY,Pilgrim,1256,35,38897,15440,314
KY,Pine Knot,4591,41,19905,12595,1108
KY,Pine Top,563,44,9555,21816,231
KY,Pineville,9991,41,24211,14268,3386
KY,Pinsonfork,694,38,22353,13228,299
KY,Pippa Passes,1542,23,25250,13068,449
KY,Pleasureville,3292,40,49583,24417,601
KY,Port Royal,85,70,55469,22384,30
KY,Powderly,651,50,38295,20700,97
KY,Premium,96,69,16042,16936,33
KY,Prestonsburg,10776,41,32813,20507,3006
KY,Princeton,11180,42,48047,24919,1827
KY,Printer,872,42,20550,10646,293
KY,Prospect,18805,45,135190,72408,375
KY,Providence,3983,39,31250,19843,1348
KY,Quincy,1336,43,49559,21129,78
KY,Raccoon,1540,47,39688,24717,302
KY,Radcliff,23363,34,45156,22094,4396
KY,Ransom,768,42,36714,17828,151
KY,Raven,92,50,41250,17853,5
KY,Ravenna,1786,52,37917,18864,300
KY,Raywick,1032,45,45000,25679,188
KY,Reed,866,30,24662,11186,547
KY,Reynolds Station,1214,52,54167,21675,57
KY,Richmond,60296,34,46699,24551,11396
KY,Rineyville,6479,38,64924,25000,682
KY,Robards,2480,39,52813,22927,283
KY,Rochester,540,39,50000,24859,38
KY,Rockfield,2136,37,49576,24400,274
KY,Rockholds,2505,35,28240,16788,857
KY,Rockport,235,41,34688,17062,61
KY,Roundhill,642,32,33889,17811,192
KY,Royalton,594,44,18750,10951,247
KY,Rush,2360,44,48625,24705,28
KY,Russell,5502,42,53539,25204,944
KY,Russell Springs,12590,42,34250,18578,3155
KY,Russellville,14195,43,37509,20875,2864
KY,Sacramento,1471,51,39444,24897,190
KY,Sadieville,2680,42,59957,29321,160
KY,Saint Charles,495,51,37344,17018,146
KY,Saint Francis,244,50,43750,26030,46
KY,Salem,1648,51,28750,22488,346
KY,Salt Lick,3235,43,33190,16070,960
KY,Salvisa,2327,41,65225,26143,104
KY,Salyersville,11648,42,30909,17821,3133
KY,Sanders,1308,46,38883,23544,367
KY,Sandgap,262,27,48029,12492,57
KY,Sandy Hook,4825,40,32277,12768,1123
KY,Sassafras,269,58,27875,16452,120
KY,Science Hill,4615,44,39565,20518,1012
KY,Scottsville,16762,41,40598,21637,3282
KY,Sebree,3207,39,39385,20412,445
KY,Seco,92,40,46875,16283,8
KY,Sedalia,1555,43,54286,24409,362
KY,Sharpsburg,1843,43,37917,17551,579
KY,Shelbiana,2814,44,36955,21012,701
KY,Shelby Gap,410,43,26875,16287,143
KY,Shelbyville,30587,38,59402,27825,3892
KY,Shepherdsville,35491,41,60497,26645,4059
KY,Sidney,957,39,33614,21104,283
KY,Siler,414,35,14063,12436,170
KY,Silver Grove,807,37,46111,17278,203
KY,Simpsonville,5499,34,83377,40899,856
KY,Sitka,1247,35,30486,15305,396
KY,Slaughters,1349,51,40388,29670,186
KY,Slemp,783,35,23424,11819,378
KY,Smilax,744,38,38111,16917,148
KY,Smithfield,2450,48,56623,29428,182
KY,Smithland,2042,49,33859,21455,303
KY,Smiths Grove,7293,37,51815,24282,1261
KY,Somerset,41500,42,34400.5,20713,10563
KY,Sonora,3086,30,40776,16064,976
KY,South Carrollton,447,45,88920,28214,80
KY,South Portsmouth,1104,53,33049,18518,324
KY,South Shore,5608,40,46776,24156,990
KY,Sparta,2788,42,52422,24063,330
KY,Springfield,8543,40,48274,22355,1228
KY,Staffordsville,2847,36,37389,26556,547
KY,Stambaugh,605,37,38913,23045,103
KY,Stamping Ground,3504,43,46823,26304,488
KY,Stanford,10987,42,40483,21194,2044
KY,Stanton,6835,38,41835,19781,1358
KY,Stearns,3442,42,21761,12772,933
KY,Steele,937,37,37969,16506,166
KY,Stephensport,424,51,35909,13775,179
KY,Stone,223,46,30809,15953,51
KY,Stoney Fork,473,41,22742,11302,169
KY,Stopover,848,42,15212,12150,442
KY,Strunk,2735,36,19196,9773,1221
KY,Sturgis,4241,38,42111,23386,976
KY,Sulphur,513,35,77976,23844,51
KY,Summer Shade,3009,39,31869,15251,993
KY,Summersville,987,47,37386,21196,201
KY,Symsonia,1774,36,62583,27214,111
KY,Taylorsville,15510,41,66025,30709,1316
KY,Teaberry,565,44,39840,13816,157
KY,Thelma,862,42,20789,15797,280
KY,Thornton,564,35,47606,18318,218
KY,Thousandsticks,182,40,32813,11568,64
KY,Tiline,223,46,51652,29729,13
KY,Tiptonville,5161,40,32500,9842,774
KY,Tollesboro,2331,39,34327,18948,585
KY,Tolu,126,30,26875,15497,28
KY,Tomahawk,1148,37,40444,15375,191
KY,Tompkinsville,7953,44,34658,21684,1684
KY,Topmost,777,49,34766,17907,302
KY,Totz,410,37,31000,14260,108
KY,Trenton,1305,37,54712,24770,215
KY,Trosper,175,48,19167,7059,97
KY,Turners Station,1138,42,53977,26142,121
KY,Tutor Key,404,46,21842,16828,147
KY,Tyner,3007,36,46597,16949,1138
KY,Union,19374,38,99603,44223,332
KY,Union Star,257,53,27571,15661,90
KY,Uniontown,1003,49,28194,21719,245
KY,Upton,2242,37,38902,22761,522
KY,Utica,6240,37,60945,25131,975
KY,Van Lear,1605,40,42984,22651,434
KY,Vanceburg,7718,42,27586,19518,2181
KY,Vancleve,433,44,35441,13123,92
KY,Varney,630,40,41667,15755,205
KY,Verona,3961,38,71105,26838,321
KY,Versailles,23404,42,61820,31326,3378
KY,Vicco,1499,41,22656,13577,630
KY,Vine Grove,14026,41,55328,28560,1453
KY,Viper,2265,41,34015,19665,512
KY,Virgie,3733,46,36985,19056,844
KY,Waco,2682,41,40802,20956,532
KY,Waddy,2294,51,57417,29728,314
KY,Walker,384,42,12609,5580,255
KY,Wallingford,2562,45,40417,19394,634
KY,Wallins Creek,2401,44,27813,15938,836
KY,Walton,15347,34,71974,32890,1869
KY,Warbranch,470,51,49417,22441,78
KY,Warfield,741,28,27344,13935,248
KY,Warsaw,3305,39,46201,22401,565
KY,Water Valley,934,39,34375,15705,330
KY,Waverly,1171,37,62750,29254,94
KY,Wayland,1197,34,30903,12550,691
KY,Waynesburg,4275,40,41680,19048,1302
KY,Webbville,1095,49,29375,18494,283
KY,Webster,970,36,53043,20301,167
KY,Wellington,2052,49,35250,22043,364
KY,West Liberty,10387,41,33699,16766,2325
KY,West Paducah,4443,38,59000,29880,797
KY,West Point,1380,35,41434,18768,408
KY,Westport,336,53,48000,28373,10
KY,Westview,563,34,60938,17395,29
KY,Wheelwright,846,37,23026,9857,194
KY,White Plains,1698,40,46875,22539,225
KY,Whitesburg,7891,41,29380,19365,2187
KY,Whitesville,2870,36,55521,26514,441
KY,Whitley City,4694,41,14977,9894,2445
KY,Wickliffe,2180,46,40442,22532,462
KY,Williamsburg,17999,33,31129,14956,4961
KY,Williamstown,7903,37,42088,17945,2092
KY,Willisburg,2380,43,43622,24086,545
KY,Wilmore,7374,30,51356,21382,1278
KY,Winchester,35381,42,51352,26148,5219
KY,Wingo,2330,41,44199,21666,199
KY,Wittensville,702,33,10789,9262,482
KY,Woodbine,1309,36,40085,15033,484
KY,Woodburn,1641,40,51786,22506,184
KY,Wooton,1090,41,29495,17073,381
KY,Worthington,1463,51,47550,22593,153
KY,Worthville,2181,42,33287,21461,717
KY,Yeaddiss,1121,36,19599,10292,539
LA,Abbeville,25873,36,47483,22161,5234
LA,Abita Springs,8386,41,61766,29084,953
LA,Addis,4691,32,68261,28439,459
LA,Albany,4726,41,64688,26446,840
LA,Alexandria,59184,39,36265.66667,23549,12685
LA,Ama,1361,39,72955,28366,128
LA,Amite,15019,38,38340,21653,3802
LA,Anacoco,4363,36,55592,28669,726
LA,Angie,6047,41,39005,17952,1070
LA,Angola,3988,43,57143,8577,85
LA,Arabi,4319,35,44030,22779,836
LA,Arcadia,4445,42,29592,21634,1362
LA,Arnaudville,10244,36,50996,22166,1434
LA,Athens,1313,45,29850,26084,120
LA,Atlanta,727,47,53472,29746,132
LA,Baker,20067,35,51522,26002,3646
LA,Baldwin,2185,45,41250,23585,414
LA,Ball,6333,33,41779,20652,1186
LA,Barataria,1146,48,50833,27338,88
LA,Barksdale AFB,5038,22,55208,20571,274
LA,Basile,3321,32,32411,19566,746
LA,Baskin,1292,45,52782,24565,168
LA,Bastrop,22382,37,31287,18002,6228
LA,Batchelor,1374,36,43063,19173,307
LA,Baton Rouge,380007,33,51020.6875,28119,75419
LA,Belcher,681,48,33750,21316,127
LA,Bell City,2113,45,59886,27530,179
LA,Belle Chasse,15966,36,57607,29679,2114
LA,Belle Rose,4216,35,36236,19000,751
LA,Bentley,722,53,24741,21610,276
LA,Benton,12647,39,68568,30554,1413
LA,Bernice,3568,38,27269,14758,1272
LA,Berwick,4851,40,43906,23906,1005
LA,Bethany,733,52,63077,33090,119
LA,Bienville,688,57,33542,24600,89
LA,Bogalusa,19258,37,30836,17398,6008
LA,Bonita,324,51,25952,13783,109
LA,Boothville,266,48,15750,17053,116
LA,Bossier City,76678,35,52480,27114,13509
LA,Bourg,5586,34,62162,24783,663
LA,Boutte,2388,34,30822,17180,840
LA,Boyce,5598,45,41647,24672,1038
LA,Braithwaite,1145,37,37019,22422,241
LA,Breaux Bridge,27365,37,42144,22590,5625
LA,Broussard,14137,38,72758,36845,1256
LA,Brusly,4698,34,60313,29262,1016
LA,Bunkie,6388,36,35754,17989,1141
LA,Buras,2682,37,40052,22213,627
LA,Bush,5703,43,63774,29012,311
LA,Calhoun,7042,39,57120,26206,1367
LA,Cameron,463,56,49375,30643,69
LA,Campti,3099,37,27555,18111,848
LA,Carencro,19533,33,56543,27502,2805
LA,Carville,1002,24,26492,12329,635
LA,Castor,1897,40,42115,22194,351
LA,Center Point,979,37,33750,25318,162
LA,Chalmette,22907,32,43590,19538,4589
LA,Charenton,882,40,36875,23103,76
LA,Chataignier,313,46,36250,17190,32
LA,Chatham,1667,37,33137,19857,476
LA,Chauvin,5754,42,41509,20457,1048
LA,Cheneyville,1006,48,22443,25996,463
LA,Choudrant,3974,34,53783,29734,510
LA,Church Point,13927,36,42862,22973,3390
LA,Clarence,99,43,14688,22225,51
LA,Clayton,1098,39,33151,19874,249
LA,Clinton,5117,44,50068,25597,696
LA,Cloutierville,807,47,30125,21659,184
LA,Colfax,5059,39,33667,17329,1321
LA,Collinston,1411,44,46154,21809,250
LA,Columbia,6481,38,28337,21103,1921
LA,Convent,1408,33,41250,21682,315
LA,Converse,2533,36,41417,19090,646
LA,Cotton Valley,1677,42,27868,17253,554
LA,Cottonport,5980,36,44085,16562,1039
LA,Coushatta,8310,39,40267,24359,1527
LA,Covington,55590,41,68624,33855,5248
LA,Creole,660,57,95938,39706,12
LA,Crowley,18556,36,31322,18862,5219
LA,Cullen,717,51,17091,12970,246
LA,Cut Off,9778,39,57813,25752,1157
LA,Darrow,1870,40,65069,21855,150
LA,Delcambre,2316,37,43403,20448,568
LA,Delhi,6712,43,36034,20332,1753
LA,Delta,274,35,24063,12550,101
LA,Denham Springs,79446,34,63681.5,27678,8359
LA,Dequincy,7450,39,43896,21350,1041
LA,Deridder,26665,37,48326,23650,4626
LA,Des Allemands,4019,39,70278,32601,135
LA,Destrehan,12109,39,78250,37101,1080
LA,Deville,6925,40,61369,27341,820
LA,Dodson,1665,45,39196,21429,235
LA,Donaldsonville,11739,36,37019,19197,3384
LA,Downsville,3997,41,56989,26706,445
LA,Doyline,3377,35,31993,20262,1205
LA,Dry Creek,779,33,40938,19177,35
LA,Dry Prong,4934,28,49375,23696,609
LA,Dubach,4650,38,41655,25581,559
LA,Dubberly,1942,35,32083,16384,762
LA,Dulac,1204,51,36103,18514,264
LA,Duson,12453,33,50846,25399,2308
LA,Edgard,2315,42,45558,21778,680
LA,Effie,917,35,37321,18883,119
LA,Egan,1359,38,31335,18932,294
LA,Elizabeth,809,28,41750,19150,122
LA,Elm Grove,2389,39,47431,28644,294
LA,Elmer,966,41,56204,22394,103
LA,Elton,2439,40,33716,19555,489
LA,Enterprise,298,32,40833,10388,21
LA,Epps,1963,34,26583,12704,397
LA,Erath,7196,41,50325,26197,1097
LA,Eros,3015,39,58478,31922,372
LA,Estherwood,892,31,38036,22698,159
LA,Ethel,3584,39,49449,21970,654
LA,Eunice,18070,36,39257,22669,4059
LA,Evangeline,589,34,33947,14329,64
LA,Evans,421,49,21711,14488,144
LA,Evergreen,553,55,19750,18533,240
LA,Farmerville,9488,42,38634,20942,2052
LA,Fenton,309,41,24271,16681,76
LA,Ferriday,10012,36,24184,16023,3419
LA,Fisher,276,37,48750,20253,32
LA,Flatwoods,397,41,25587,11133,152
LA,Florien,2899,41,48523,29124,285
LA,Fluker,644,39,22785,12490,30
LA,Folsom,8701,47,69795,31783,1100
LA,Fordoche,1341,43,45901,23247,259
LA,Forest Hill,2874,41,42423,20192,495
LA,Fort Necessity,170,56,54205,30649,13
LA,Franklin,13400,41,39745,21585,2563
LA,Franklinton,18781,41,36416,19517,3883
LA,French Settlement,1556,32,42500,23901,401
LA,Frierson,1684,38,44010,23457,412
LA,Galliano,4575,45,55483,26845,937
LA,Garyville,2059,39,45455,24032,577
LA,Geismar,6760,35,90671,34296,448
LA,Georgetown,1375,34,42600,19238,269
LA,Gheens,1054,42,41389,22864,122
LA,Gibsland,1312,51,36179,24170,304
LA,Gibson,2039,42,23901,15375,678
LA,Gilbert,1306,48,40286,26919,196
LA,Gilliam,132,55,46250,31811,18
LA,Glenmora,4232,38,45982,21209,786
LA,Gloster,1942,32,55153,24367,508
LA,Glynn,615,27,32989,14793,304
LA,Golden Meadow,2395,40,50015,27316,398
LA,Goldonna,1249,42,39402,22105,376
LA,Gonzales,43172,35,72852,32349,4421
LA,Grambling,4909,24,23041,12540,1749
LA,Gramercy,3757,35,49113,23600,918
LA,Grand Cane,2031,50,39224,28293,539
LA,Grand Chenier,193,64,61304,32354,16
LA,Grand Coteau,389,51,23750,18319,83
LA,Grand Isle,760,54,37438,25478,127
LA,Gray,8910,30,50211,23017,1189
LA,Grayson,3687,41,36900,19963,624
LA,Greensburg,4469,39,42271,25120,1116
LA,Greenwell Springs,14532,41,83344,32259,1799
LA,Greenwood,3380,45,55875,35861,396
LA,Gretna,56821,36,45045.5,24340,11431
LA,Grosse Tete,1659,43,44864,23658,152
LA,Gueydan,3585,42,50982,28249,399
LA,Hackberry,1298,41,45789,28624,131
LA,Hahnville,4840,37,56625,25118,697
LA,Hall Summit,262,41,58571,24424,17
LA,Hammond,48528,32,43079.5,23875,12401
LA,Harrisonburg,1779,33,28125,14881,191
LA,Harvey,38695,37,46001,22702,7275
