,Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count
491,02142,2929.0,31.7,120729.0,86820.0,337.0
492,02143,26773.0,31.5,90285.0,46469.0,3761.0
493,02144,24682.0,31.3,102033.0,55466.0,2737.0
494,02145,26430.0,33.9,68553.0,34795.0,3138.0
495,02148,61375.0,35.3,62283.0,29766.0,9714.0
496,02149,44993.0,35.2,57143.0,25570.0,6236.0
497,02150,39263.0,33.2,51875.0,23338.0,7586.0
498,02151,53873.0,39.0,53771.0,27569.0,6943.0
499,02152,18391.0,43.8,69928.0,39839.0,1514.0
500,02155,59779.0,34.7,86459.0,42073.0,5703.0
501,02163,2569.0,27.5,64000.0,34560.0,331.0
502,02169,56541.0,38.3,67028.0,37060.0,6857.0
503,02170,19434.0,40.2,82159.0,38927.0,1445.0
504,02171,17849.0,41.9,78839.0,43287.0,1441.0
505,02176,28132.0,40.5,93434.0,49159.0,1087.0
506,02180,21967.0,44.4,90320.0,44920.0,942.0
507,02184,37082.0,41.9,88993.0,40501.0,1822.0
508,02186,27527.0,38.7,126000.0,52958.0,1066.0
509,02188,15301.0,39.2,81040.0,40154.0,635.0
510,02189,15146.0,41.7,58674.0,34349.0,1680.0
511,02190,17415.0,42.0,85053.0,41548.0,895.0
512,02191,8028.0,47.2,73948.0,39691.0,431.0
513,02199,1177.0,44.1,82238.0,104360.0,180.0
514,02203,27.0,-666666666.0,-666666666.0,,13.0
515,02210,2609.0,36.4,170152.0,128703.0,41.0
516,02215,25023.0,21.5,43403.0,25710.0,4791.0
517,02301,61320.0,35.1,47724.0,23384.0,11906.0
518,02302,33841.0,36.6,63718.0,25897.0,3797.0
519,02322,4468.0,43.6,69709.0,32011.0,379.0
520,02324,27434.0,35.0,88640.0,34692.0,2159.0
521,02330,11617.0,47.2,73904.0,34361.0,530.0
522,02332,15572.0,45.5,123613.0,55225.0,617.0
523,02333,14301.0,39.8,86568.0,35012.0,942.0
524,02338,7739.0,42.5,77993.0,33773.0,356.0
525,02339,14328.0,42.4,111311.0,49009.0,552.0
526,02341,10560.0,44.7,96389.0,38591.0,362.0
527,02343,10753.0,46.1,67589.0,34198.0,734.0
528,02346,24166.0,44.0,79811.0,36186.0,1867.0
529,02347,11292.0,45.0,97990.0,41947.0,353.0
530,02351,16275.0,40.5,91643.0,39503.0,579.0
531,02356,12885.0,41.3,113783.0,48268.0,585.0
532,02357,1178.0,19.9,-666666666.0,6728.0,58.0
533,02359,18230.0,42.5,101447.0,40887.0,768.0
534,02360,58500.0,45.5,83746.0,41368.0,3629.0
535,02364,13210.0,43.4,89796.0,37695.0,852.0
536,02366,195.0,43.1,-666666666.0,1309.0,0.0
537,02367,2912.0,44.5,87438.0,39378.0,127.0
538,02368,33980.0,41.7,70163.0,32247.0,3773.0
539,02370,17849.0,41.2,77573.0,35556.0,1115.0
540,02375,9938.0,42.6,94457.0,41819.0,404.0
541,02379,7117.0,44.1,85368.0,35499.0,250.0
542,02382,14864.0,38.9,79705.0,35036.0,1019.0
543,02420,14579.0,45.5,168065.0,74349.0,334.0
544,02421,18760.0,44.7,158554.0,74487.0,864.0
545,02445,20774.0,36.0,111642.0,67261.0,1857.0
546,02446,30113.0,32.7,102342.0,61720.0,4218.0
547,02451,18646.0,38.3,94886.0,45244.0,1456.0
548,02452,15470.0,33.3,87055.0,37103.0,1015.0
549,02453,28696.0,32.2,73042.0,36637.0,2975.0
550,02457,1680.0,20.2,-666666666.0,3585.0,0.0
551,02458,12465.0,42.1,103978.0,66281.0,495.0
552,02459,19473.0,42.8,169963.0,78776.0,933.0
553,02460,9911.0,40.0,118148.0,61840.0,554.0
554,02461,7214.0,43.5,159517.0,72223.0,146.0
555,02462,1520.0,51.6,104375.0,67438.0,56.0
556,02464,3155.0,43.3,102946.0,50881.0,100.0
557,02465,12112.0,43.2,137438.0,72185.0,399.0
558,02466,8568.0,36.9,115345.0,50357.0,310.0
559,02467,22105.0,23.5,119964.0,53414.0,902.0
560,02468,5568.0,47.0,212394.0,96955.0,74.0
561,02472,34715.0,38.4,92959.0,50078.0,2898.0
562,02474,28028.0,39.6,104583.0,53978.0,1350.0
563,02476,16964.0,44.6,101713.0,56965.0,963.0
564,02478,25940.0,41.6,118342.0,61082.0,1420.0
565,02481,16309.0,36.2,187819.0,86459.0,757.0
566,02482,11015.0,43.5,160644.0,81866.0,318.0
567,02492,20128.0,44.6,147375.0,75482.0,492.0
568,02493,12027.0,44.4,196651.0,98310.0,575.0
569,02494,10301.0,41.5,126866.0,61665.0,380.0
570,02532,13337.0,47.6,75502.0,39687.0,814.0
571,02534,815.0,45.9,88844.0,35629.0,71.0
572,02535,1757.0,41.5,79792.0,43101.0,284.0
573,02536,19191.0,48.6,67880.0,37537.0,1265.0
574,02537,6572.0,45.7,95966.0,44247.0,397.0
575,02538,3571.0,42.1,67993.0,29027.0,555.0
576,02539,4292.0,46.6,75404.0,49510.0,217.0
577,02540,8294.0,58.9,70758.0,47140.0,554.0
578,02542,881.0,26.1,48750.0,19225.0,73.0
579,02543,909.0,55.7,92188.0,90910.0,106.0
580,02553,35.0,-666666666.0,-666666666.0,,0.0
581,02554,10590.0,39.4,92327.0,48252.0,1170.0
582,02556,2869.0,63.7,83659.0,55545.0,36.0
583,02557,4675.0,43.0,66091.0,39578.0,565.0
584,02558,749.0,47.5,33679.0,37577.0,187.0
585,02559,4028.0,53.5,71741.0,42840.0,112.0
586,02561,325.0,48.2,-666666666.0,26015.0,178.0
587,02562,3008.0,46.3,86310.0,45811.0,187.0
588,02563,9501.0,51.5,84087.0,43441.0,476.0
589,02564,312.0,48.4,-666666666.0,36779.0,35.0
590,02568,4100.0,42.6,48869.0,37472.0,281.0
591,02571,10940.0,43.6,59449.0,30920.0,1438.0
592,02575,2417.0,57.3,92188.0,46615.0,89.0
593,02576,4873.0,45.2,84497.0,38518.0,336.0
594,02584,10.0,-666666666.0,-666666666.0,,0.0
595,02601,15063.0,39.3,46821.0,25577.0,2488.0
596,02630,2277.0,48.5,106299.0,57700.0,115.0
597,02631,9736.0,55.6,69606.0,43836.0,457.0
598,02632,9923.0,50.4,80072.0,40368.0,486.0
599,02633,4055.0,59.7,76793.0,62405.0,479.0
600,02635,3301.0,53.7,62021.0,48393.0,163.0
601,02637,141.0,52.6,142692.0,76937.0,0.0
602,02638,3011.0,66.8,70850.0,46941.0,271.0
603,02639,2949.0,49.4,44787.0,32823.0,382.0
604,02641,191.0,74.0,-666666666.0,83958.0,17.0
605,02642,4908.0,59.1,62143.0,39357.0,321.0
606,02643,0.0,-666666666.0,-666666666.0,-666666666.0,0.0
607,02644,4393.0,41.7,92286.0,33850.0,272.0
608,02645,9516.0,52.6,78077.0,43233.0,608.0
609,02646,1806.0,62.5,62933.0,37003.0,136.0
610,02647,121.0,66.9,-666666666.0,65467.0,0.0
611,02648,6589.0,49.7,82406.0,37785.0,453.0
612,02649,14054.0,52.4,73841.0,41440.0,849.0
613,02650,906.0,64.2,77991.0,38016.0,30.0
614,02651,0.0,-666666666.0,-666666666.0,-666666666.0,0.0
615,02652,942.0,54.8,60250.0,33112.0,54.0
616,02653,5905.0,60.4,61506.0,41184.0,418.0
617,02655,3257.0,56.7,75000.0,65047.0,152.0
618,02657,2952.0,54.9,47500.0,42402.0,314.0
619,02659,1030.0,54.7,57540.0,42638.0,62.0
620,02660,6657.0,56.7,54924.0,37433.0,737.0
621,02663,96.0,72.5,61875.0,43583.0,0.0
622,02664,9226.0,52.4,56242.0,33321.0,752.0
623,02666,638.0,64.0,63306.0,34001.0,123.0
624,02667,3075.0,57.4,57667.0,35707.0,356.0
625,02668,2807.0,53.6,94250.0,49540.0,92.0
626,02669,158.0,46.2,89737.0,39332.0,0.0
627,02670,1158.0,59.3,63675.0,55973.0,101.0
628,02671,889.0,66.6,60000.0,38013.0,52.0
629,02672,368.0,48.0,-666666666.0,55492.0,0.0
630,02673,8397.0,48.7,70736.0,36215.0,460.0
631,02675,6314.0,60.5,68638.0,43051.0,455.0
632,02702,4472.0,46.4,94773.0,37897.0,248.0
633,02703,44326.0,40.3,70136.0,33965.0,4013.0
634,02713,25.0,65.1,-666666666.0,77560.0,2.0
635,02715,3703.0,40.4,98112.0,39143.0,225.0
636,02717,4703.0,44.2,81123.0,35330.0,283.0
637,02718,6295.0,44.0,93034.0,41172.0,430.0
638,02719,16027.0,46.7,62090.0,33268.0,1430.0
639,02720,31126.0,39.8,47992.0,26180.0,5499.0
640,02721,25985.0,38.3,33383.0,20156.0,5729.0
641,02723,14236.0,39.1,37617.0,24087.0,2876.0
642,02724,17391.0,40.4,37932.0,23497.0,3580.0
643,02725,2453.0,52.7,70183.0,30103.0,255.0
644,02726,15804.0,46.4,75154.0,34028.0,956.0
645,02738,5065.0,51.2,76576.0,51781.0,274.0
646,02739,6245.0,49.5,85870.0,53412.0,288.0
647,02740,43686.0,37.4,37784.0,24027.0,9567.0
648,02743,10443.0,45.6,69402.0,32422.0,422.0
649,02744,11184.0,34.9,33125.0,21193.0,3170.0
650,02745,24294.0,43.0,56277.0,28763.0,3305.0
651,02746,15637.0,32.7,32554.0,17671.0,5512.0
652,02747,23568.0,35.1,75891.0,28292.0,1537.0
653,02748,11316.0,51.5,70828.0,46974.0,826.0
654,02760,27100.0,39.8,85864.0,39817.0,2084.0
655,02762,9000.0,43.1,93889.0,39956.0,557.0
656,02763,1933.0,33.2,106118.0,42497.0,29.0
657,02764,3872.0,45.5,82130.0,34990.0,61.0
658,02766,19515.0,41.1,102869.0,39251.0,991.0
659,02767,14018.0,40.0,93125.0,37523.0,869.0
660,02769,11990.0,43.8,96098.0,41468.0,271.0
661,02770,5199.0,46.5,102227.0,43564.0,228.0
662,02771,14957.0,45.3,86014.0,42254.0,822.0
663,02777,16204.0,46.5,81469.0,35286.0,881.0
664,02779,6630.0,42.7,89597.0,38122.0,260.0
665,02780,50358.0,39.7,53201.0,28371.0,7317.0
666,02790,15832.0,46.7,80569.0,38194.0,648.0
667,02791,279.0,65.8,74009.0,45115.0,60.0
668,02802,903.0,26.7,51582.0,29063.0,35.0
669,02804,2076.0,51.9,92961.0,39302.0,132.0
670,02806,16218.0,46.0,117408.0,59392.0,459.0
671,02807,830.0,55.3,76174.0,44400.0,76.0
672,02808,2540.0,37.8,76848.0,28184.0,185.0
673,02809,22318.0,41.9,65890.0,33102.0,1634.0
674,02812,1348.0,43.3,123047.0,41528.0,25.0
675,02813,7762.0,47.9,72648.0,37262.0,657.0
676,02814,7616.0,45.3,93468.0,36467.0,518.0
677,02815,195.0,42.2,214205.0,74355.0,17.0
678,02816,32664.0,43.8,67115.0,34417.0,2122.0
679,02817,6084.0,44.8,102616.0,39446.0,164.0
680,02818,18348.0,45.6,97800.0,57183.0,769.0
681,02822,6424.0,46.4,80893.0,40182.0,466.0
682,02825,5391.0,50.0,79870.0,39140.0,257.0
683,02826,773.0,51.3,70760.0,36766.0,47.0
684,02827,2047.0,51.7,87500.0,37904.0,142.0
685,02828,7683.0,49.7,79103.0,40544.0,280.0
686,02830,5649.0,43.0,67589.0,35617.0,497.0
687,02831,3260.0,44.8,91346.0,42108.0,105.0
688,02832,4708.0,45.5,85324.0,40246.0,225.0
689,02833,900.0,52.7,84770.0,37158.0,151.0
690,02835,5505.0,50.8,105201.0,59510.0,252.0
691,02836,135.0,48.6,-666666666.0,37944.0,0.0
692,02837,3521.0,53.9,69620.0,48055.0,300.0
693,02838,3904.0,38.9,60278.0,35870.0,499.0
694,02839,1782.0,48.4,49958.0,26104.0,340.0
695,02840,23267.0,37.5,65317.0,41475.0,3169.0
696,02841,1499.0,26.7,-666666666.0,45605.0,0.0
697,02842,16079.0,42.9,65851.0,36678.0,1509.0
698,02852,22129.0,45.7,83320.0,41377.0,2056.0
699,02857,9044.0,48.3,82621.0,42434.0,582.0
700,02858,733.0,47.1,-666666666.0,31610.0,92.0
701,02859,7426.0,44.6,76146.0,29496.0,887.0
702,02860,46958.0,33.6,40455.0,21704.0,11093.0
703,02861,25163.0,40.3,55683.0,27972.0,3141.0
704,02863,19395.0,29.1,30794.0,14842.0,5811.0
705,02864,34452.0,44.5,81810.0,41483.0,2488.0
706,02865,16784.0,42.9,77817.0,40486.0,1466.0
707,02871,17165.0,47.3,91892.0,49553.0,1039.0
708,02872,298.0,52.3,-666666666.0,39780.0,0.0
709,02873,215.0,59.0,73991.0,55134.0,0.0
710,02874,6245.0,42.4,133655.0,54499.0,220.0
711,02875,611.0,43.6,100673.0,38191.0,0.0
712,02876,180.0,27.0,21667.0,10322.0,79.0
713,02878,15870.0,50.2,75716.0,40680.0,909.0
714,02879,20736.0,47.2,79537.0,40936.0,1670.0
715,02881,7842.0,19.7,80208.0,16705.0,589.0
716,02882,13654.0,44.4,65385.0,45020.0,2685.0
717,02885,10492.0,45.2,55689.0,35725.0,1110.0
718,02886,28695.0,45.5,70196.0,37763.0,2327.0
719,02888,19328.0,43.8,67579.0,37281.0,1103.0
720,02889,27461.0,44.0,70955.0,33958.0,1789.0
721,02891,21031.0,46.9,62743.0,38456.0,2200.0
722,02892,4977.0,46.6,94176.0,41933.0,141.0
723,02893,29260.0,38.9,51740.0,29465.0,4271.0
724,02894,586.0,42.1,81417.0,31851.0,81.0
725,02895,41508.0,37.8,38340.0,22747.0,9937.0
726,02896,12121.0,47.7,81987.0,39972.0,520.0
727,02898,1441.0,47.2,82996.0,34598.0,10.0
728,02903,10890.0,28.9,30711.0,33478.0,3082.0
729,02904,30702.0,39.6,41054.0,26703.0,5380.0
730,02905,25497.0,32.2,41050.0,22312.0,6302.0
731,02906,28745.0,30.4,77411.0,49733.0,4160.0
732,02907,29006.0,30.6,35512.0,16583.0,7949.0
733,02908,37309.0,30.0,45042.0,21720.0,7655.0
734,02909,41524.0,30.3,33661.0,17781.0,12653.0
735,02910,21607.0,37.5,62941.0,27500.0,2349.0
736,02911,15812.0,39.0,57019.0,31156.0,1430.0
737,02912,1362.0,20.1,-666666666.0,3735.0,0.0
738,02914,21533.0,40.6,47985.0,27124.0,2942.0
739,02915,16778.0,45.3,59301.0,31552.0,1607.0
740,02916,8991.0,42.9,70184.0,37658.0,393.0
741,02917,13956.0,39.6,83010.0,34329.0,402.0
742,02919,29159.0,45.5,60574.0,33113.0,2283.0
743,02920,37153.0,42.2,53159.0,28856.0,3805.0
744,02921,12885.0,41.5,103838.0,42979.0,406.0
745,03031,11412.0,45.7,125445.0,54818.0,209.0
746,03032,5293.0,44.6,114041.0,45996.0,111.0
747,03033,5190.0,42.1,127222.0,49953.0,44.0
748,03034,3974.0,50.5,95430.0,43957.0,247.0
749,03036,4935.0,43.4,122083.0,48760.0,150.0
750,03037,4380.0,44.8,92598.0,39117.0,227.0
751,03038,33617.0,40.2,68322.0,33182.0,2293.0
752,03042,6835.0,40.4,74268.0,35651.0,351.0
753,03043,1593.0,49.3,93281.0,43770.0,107.0
754,03044,4498.0,46.0,91486.0,43469.0,124.0
755,03045,13955.0,42.7,83556.0,37334.0,882.0
756,03046,2788.0,43.8,102375.0,45238.0,42.0
757,03047,1748.0,46.9,71429.0,32867.0,124.0
758,03048,3357.0,47.6,70529.0,34770.0,275.0
759,03049,7779.0,49.1,126379.0,62606.0,151.0
760,03051,24856.0,40.7,93181.0,40654.0,1413.0
761,03052,8426.0,43.1,93351.0,39418.0,191.0
762,03053,24854.0,41.8,97604.0,42424.0,736.0
763,03054,25566.0,42.5,97400.0,42470.0,1265.0
764,03055,15117.0,40.9,73557.0,34803.0,569.0
765,03057,2554.0,45.1,104327.0,43935.0,173.0
766,03060,29861.0,35.1,49469.0,26327.0,4988.0
767,03062,27343.0,43.9,88967.0,43440.0,1188.0
768,03063,16326.0,39.6,79116.0,38973.0,1142.0
769,03064,14112.0,39.0,65988.0,34190.0,1973.0
770,03070,5464.0,41.4,104754.0,40656.0,112.0
771,03071,5236.0,37.5,84477.0,36821.0,153.0
772,03076,13323.0,43.5,102577.0,40888.0,467.0
773,03077,10415.0,40.7,67303.0,31248.0,1005.0
774,03079,29039.0,44.3,81202.0,40816.0,1296.0
775,03082,1734.0,49.7,85139.0,41615.0,67.0
776,03084,1408.0,49.6,79821.0,35918.0,102.0
777,03086,3760.0,45.2,74198.0,39427.0,127.0
778,03087,14344.0,43.0,117468.0,54080.0,414.0
779,03101,2542.0,43.8,29943.0,38938.0,608.0
780,03102,31841.0,34.8,52677.0,27333.0,4946.0
781,03103,37087.0,35.0,53778.0,24134.0,6379.0
782,03104,32223.0,37.8,62251.0,34028.0,3661.0
783,03106,13987.0,40.9,85952.0,36819.0,562.0
784,03109,10852.0,38.8,82075.0,37554.0,608.0
785,03110,22019.0,44.1,127945.0,56516.0,376.0
786,03215,191.0,53.6,98125.0,55352.0,0.0
787,03216,2517.0,41.1,63984.0,31725.0,228.0
788,03217,2242.0,36.1,42300.0,22047.0,479.0
789,03218,821.0,48.3,108958.0,40127.0,47.0
790,03220,7354.0,44.1,64926.0,27278.0,538.0
791,03221,2284.0,47.7,62381.0,31108.0,160.0
792,03222,5822.0,44.5,55424.0,27450.0,642.0
793,03223,3365.0,54.8,63906.0,42059.0,187.0
794,03224,2248.0,49.8,81818.0,41039.0,71.0
795,03225,3709.0,40.9,70000.0,31298.0,181.0
796,03226,1000.0,53.2,66250.0,38259.0,69.0
797,03227,1025.0,56.2,73750.0,39405.0,68.0
798,03229,5614.0,48.1,84456.0,43674.0,213.0
799,03230,1369.0,44.9,62466.0,29542.0,27.0
800,03231,266.0,44.2,84097.0,31715.0,5.0
801,03233,93.0,61.6,107143.0,76408.0,0.0
802,03234,4652.0,45.9,67008.0,38358.0,172.0
803,03235,8607.0,44.4,48429.0,24913.0,1222.0
804,03237,2082.0,46.1,74460.0,31799.0,125.0
805,03238,127.0,48.2,30156.0,15589.0,7.0
806,03240,1177.0,50.3,54000.0,29810.0,108.0
807,03241,804.0,54.6,65375.0,36770.0,89.0
808,03242,4893.0,31.3,69609.0,29422.0,467.0
809,03243,946.0,52.7,73971.0,33564.0,64.0
810,03244,8039.0,42.2,69438.0,31564.0,346.0
811,03245,2147.0,47.0,68409.0,31934.0,244.0
812,03246,16237.0,47.0,52702.0,31317.0,2243.0
813,03249,7111.0,50.5,73660.0,46353.0,562.0
814,03251,1283.0,49.1,50238.0,26034.0,198.0
815,03253,6273.0,47.1,68240.0,38311.0,601.0
816,03254,4101.0,53.3,75507.0,60692.0,184.0
817,03255,1899.0,54.6,89279.0,50005.0,44.0
818,03256,2303.0,44.6,75030.0,30765.0,226.0
819,03257,4711.0,43.8,73068.0,37851.0,250.0
820,03258,2623.0,44.5,80147.0,35910.0,191.0
821,03259,298.0,59.8,52250.0,37157.0,9.0
822,03260,714.0,55.6,99375.0,52171.0,0.0
823,03261,4312.0,42.3,86632.0,36540.0,366.0
824,03262,926.0,49.5,54224.0,31932.0,69.0
825,03263,4058.0,39.1,49256.0,26943.0,602.0
826,03264,7152.0,23.0,41688.0,23349.0,1056.0
827,03266,2319.0,49.3,56767.0,30118.0,294.0
828,03268,1130.0,49.8,73929.0,45396.0,35.0
829,03269,2973.0,48.0,77000.0,35708.0,81.0
830,03273,354.0,46.4,89423.0,37314.0,10.0
831,03275,11452.0,42.7,71576.0,34255.0,849.0
832,03276,8291.0,44.4,59983.0,28844.0,571.0
833,03278,2882.0,46.5,76406.0,35778.0,188.0
834,03279,704.0,48.0,50833.0,25192.0,155.0
835,03280,1265.0,47.8,73333.0,41491.0,52.0
836,03281,8921.0,40.2,90024.0,38989.0,481.0
837,03282,822.0,51.1,63295.0,35682.0,83.0
838,03284,767.0,51.4,76364.0,32540.0,60.0
839,03285,2024.0,48.0,63702.0,29719.0,60.0
840,03287,1389.0,51.9,66250.0,41383.0,108.0
841,03290,4911.0,43.9,104063.0,43629.0,66.0
842,03291,21.0,72.0,-666666666.0,22295.0,0.0
843,03293,290.0,24.7,36894.0,18998.0,11.0
844,03301,32402.0,40.1,60420.0,32084.0,3339.0
845,03303,16144.0,40.5,65879.0,32009.0,1128.0
846,03304,7718.0,45.4,109947.0,44690.0,269.0
847,03307,5403.0,48.8,67072.0,32207.0,428.0
848,03431,25537.0,36.5,55902.0,30803.0,2846.0
849,03440,2673.0,43.6,62614.0,27732.0,359.0
850,03441,195.0,49.8,36154.0,19751.0,0.0
851,03442,1411.0,38.8,59881.0,30072.0,61.0
852,03443,730.0,35.0,81781.0,30428.0,0.0
853,03444,1479.0,50.3,71250.0,36458.0,76.0
854,03445,733.0,46.5,60833.0,32193.0,54.0
855,03446,5892.0,43.2,59611.0,33542.0,785.0
856,03447,2307.0,50.2,51767.0,35500.0,137.0
857,03448,714.0,49.1,62813.0,28812.0,77.0
858,03449,1861.0,51.6,73409.0,46257.0,83.0
859,03450,913.0,57.7,67266.0,45964.0,51.0
860,03451,3978.0,45.5,57670.0,28448.0,379.0
861,03452,5314.0,47.2,59698.0,30064.0,729.0
862,03455,2149.0,46.4,56689.0,33379.0,194.0
863,03456,708.0,49.5,60833.0,29234.0,48.0
864,03457,675.0,47.1,67159.0,38540.0,76.0
865,03458,6790.0,52.1,77688.0,50787.0,446.0
866,03461,6005.0,32.2,68250.0,27363.0,482.0
867,03462,1498.0,46.1,64167.0,50675.0,108.0
868,03464,1093.0,47.6,85096.0,35169.0,52.0
869,03465,2182.0,41.9,60200.0,33735.0,107.0
870,03466,1361.0,56.1,75296.0,45472.0,14.0
871,03467,1779.0,52.3,90438.0,38504.0,107.0
872,03470,5203.0,41.7,54821.0,24631.0,471.0
873,03561,5916.0,43.7,39504.0,27278.0,922.0
874,03570,10273.0,42.3,37969.0,21491.0,1644.0
875,03574,2545.0,49.9,54500.0,30408.0,311.0
876,03575,90.0,35.6,103214.0,24690.0,53.0
877,03576,3003.0,51.3,49028.0,28545.0,447.0
878,03579,355.0,59.2,44167.0,35931.0,41.0
879,03580,1398.0,59.1,72361.0,44411.0,52.0
880,03581,3041.0,53.5,58063.0,33635.0,161.0
881,03582,2503.0,46.4,39830.0,22409.0,225.0
882,03583,1001.0,52.7,56071.0,28784.0,71.0
883,03584,3726.0,44.1,49390.0,26131.0,288.0
884,03585,2683.0,46.4,53654.0,28988.0,274.0
885,03586,611.0,59.3,73854.0,49534.0,12.0
886,03588,1578.0,49.7,50375.0,27497.0,151.0
887,03590,870.0,49.3,32788.0,23117.0,227.0
888,03592,1122.0,55.3,41522.0,27109.0,98.0
889,03593,416.0,58.5,70938.0,42720.0,46.0
890,03595,656.0,53.4,57212.0,33920.0,40.0
891,03597,366.0,69.2,27868.0,20349.0,16.0
892,03598,3195.0,50.0,45843.0,27182.0,487.0
893,03601,442.0,51.8,44861.0,27861.0,34.0
894,03602,2749.0,45.1,64491.0,30780.0,402.0
895,03603,5301.0,47.3,50699.0,25347.0,620.0
896,03604,388.0,42.1,86406.0,28826.0,92.0
897,03605,864.0,52.1,63958.0,35133.0,68.0
898,03607,468.0,55.4,61429.0,34219.0,13.0
899,03608,2623.0,48.1,69375.0,45484.0,46.0
900,03609,798.0,46.1,73654.0,30658.0,36.0
901,03740,689.0,52.7,67188.0,31998.0,50.0
902,03741,3968.0,44.7,64023.0,32447.0,429.0
903,03743,13739.0,43.4,47009.0,25157.0,1727.0
904,03745,1496.0,50.5,75000.0,37366.0,163.0
905,03746,281.0,51.2,100625.0,42436.0,3.0
906,03748,4718.0,45.3,82950.0,48669.0,200.0
907,03750,770.0,36.0,168100.0,63650.0,0.0
908,03751,504.0,41.8,32361.0,26858.0,5.0
909,03752,732.0,44.2,60417.0,26398.0,76.0
910,03753,2952.0,47.5,104735.0,47088.0,62.0
911,03754,158.0,25.2,-666666666.0,24772.0,115.0
912,03755,10891.0,23.8,101825.0,44904.0,784.0
913,03765,564.0,47.9,62356.0,26229.0,22.0
914,03766,9275.0,39.3,67597.0,40747.0,826.0
915,03768,1696.0,48.8,108558.0,67552.0,42.0
916,03770,500.0,38.4,88438.0,28703.0,16.0
917,03771,939.0,45.4,62500.0,28138.0,42.0
918,03773,7611.0,44.7,59745.0,30351.0,647.0
919,03774,2061.0,50.2,54744.0,28973.0,70.0
920,03777,1581.0,43.6,81250.0,40552.0,135.0
921,03779,866.0,48.7,69479.0,39374.0,33.0
922,03780,603.0,37.2,-666666666.0,31402.0,11.0
923,03781,1939.0,47.6,82802.0,48476.0,34.0
924,03782,3038.0,49.0,69630.0,36020.0,186.0
925,03784,4100.0,44.6,52747.0,37084.0,790.0
926,03785,2125.0,48.3,43625.0,25904.0,306.0
927,03801,22463.0,41.4,73561.0,47868.0,1454.0
928,03809,3470.0,42.0,74400.0,30877.0,307.0
929,03810,1882.0,56.6,84241.0,39565.0,0.0
930,03811,6751.0,50.0,106938.0,49336.0,147.0
931,03812,553.0,53.6,34561.0,25344.0,55.0
932,03813,2629.0,46.3,60328.0,37187.0,195.0
933,03814,2344.0,47.5,34750.0,25905.0,532.0
934,03816,1336.0,49.1,56029.0,28883.0,106.0
935,03817,703.0,49.6,-666666666.0,26678.0,170.0
936,03818,4046.0,40.4,45481.0,27726.0,699.0
937,03819,4479.0,41.1,88485.0,34596.0,175.0
938,03820,30938.0,36.6,65855.0,35922.0,3223.0
939,03823,1869.0,37.6,108542.0,42961.0,33.0
940,03824,16148.0,20.9,74267.0,22868.0,2046.0
941,03825,9006.0,41.8,84519.0,41201.0,429.0
942,03826,2283.0,46.1,79722.0,41873.0,99.0
943,03827,3227.0,45.1,99561.0,44890.0,125.0
944,03830,2205.0,38.8,57157.0,25917.0,140.0
945,03832,345.0,58.1,71447.0,46889.0,14.0
946,03833,21679.0,46.0,84883.0,46910.0,1064.0
947,03835,6834.0,40.4,60562.0,28605.0,546.0
948,03836,1314.0,55.7,59330.0,32915.0,112.0
949,03837,1658.0,44.3,66297.0,30165.0,95.0
950,03838,1033.0,54.6,55996.0,36136.0,55.0
951,03839,3863.0,33.9,58438.0,26458.0,411.0
952,03840,4011.0,42.3,106763.0,52537.0,103.0
953,03841,6373.0,44.8,91045.0,44706.0,506.0
954,03842,15243.0,50.3,78454.0,47234.0,684.0
955,03844,2332.0,48.3,129141.0,71248.0,136.0
956,03845,1226.0,39.3,60800.0,39139.0,140.0
957,03846,957.0,60.0,62875.0,42086.0,123.0
958,03847,357.0,52.9,88285.0,50890.0,0.0
959,03848,6123.0,44.7,93154.0,46758.0,286.0
960,03849,1371.0,42.4,55714.0,30552.0,137.0
961,03850,335.0,65.1,74297.0,36765.0,40.0
962,03851,3942.0,47.8,66950.0,29983.0,181.0
963,03852,660.0,42.1,67734.0,27400.0,0.0
964,03853,514.0,63.6,53438.0,33180.0,58.0
965,03854,917.0,60.1,113281.0,92842.0,7.0
966,03855,2663.0,47.4,77596.0,35043.0,99.0
967,03856,1559.0,42.8,122750.0,53753.0,37.0
968,03857,9003.0,37.1,69107.0,37755.0,682.0
969,03858,4824.0,43.1,105288.0,40544.0,190.0
970,03860,4299.0,47.4,59442.0,29578.0,468.0
971,03861,4375.0,44.1,108462.0,46789.0,8.0
972,03862,4428.0,50.3,103520.0,66817.0,185.0
973,03864,1651.0,57.4,53295.0,30829.0,146.0
974,03865,7642.0,39.7,84125.0,37397.0,160.0
975,03867,21214.0,41.5,53022.0,30003.0,2141.0
976,03868,5135.0,44.9,61094.0,30903.0,697.0
977,03869,2471.0,45.0,74697.0,40736.0,103.0
978,03870,5340.0,51.3,105645.0,63053.0,244.0
979,03871,61.0,69.1,-666666666.0,45093.0,0.0
980,03872,3391.0,54.3,62545.0,31673.0,81.0
981,03873,6179.0,41.6,102358.0,41544.0,171.0
982,03874,8893.0,53.4,62005.0,32957.0,507.0
983,03875,1183.0,56.0,80234.0,46403.0,29.0
984,03878,11855.0,36.9,62723.0,28829.0,955.0
985,03882,1435.0,47.3,50000.0,28464.0,167.0
986,03883,98.0,53.8,30450.0,20141.0,0.0
