State,City,Population,MedianAge,HouseholdIncome,PerCapitaIncome,PovertyCount
MO,Naylor,1938,37.2,34957.0,16721.0,429
MO,Neck City,157,42.6,67750.0,22406.0,11
MO,Neelyville,943,32.9,26905.0,13907.0,317
MO,Nelson,623,43.4,49911.0,22854.0,64
MO,Neosho,23745,35.7,42015.0,21560.0,3577
MO,Nevada,13864,38.6,41680.0,23111.0,1969
MO,New Bloomfield,3977,35.8,75994.0,28474.0,167
MO,New Boston,225,45.0,41250.0,19291.0,62
MO,New Cambria,737,50.0,42917.0,20817.0,83
MO,New Florence,1907,44.4,40436.0,17822.0,440
MO,New Franklin,1876,43.8,41300.0,22678.0,220
MO,New Hampton,396,40.7,42800.0,17356.0,70
MO,New Haven,5148,40.6,51890.0,25600.0,391
MO,New London,3947,43.8,60526.0,28171.0,344
MO,New Madrid,3588,40.9,36595.0,24239.0,938
MO,Newark,134,55.0,29732.0,20066.0,22
MO,Newburg,3263,46.8,36125.0,21586.0,564
MO,Newtown,348,50.0,50313.0,22971.0,29
MO,Niangua,2303,46.1,42604.0,20405.0,435
MO,Nixa,32344,38.1,58030.0,28976.0,3298
MO,Noble,37,64.8,11319.0,14046.0,22
MO,Noel,3856,31.4,35806.0,16554.0,1146
MO,Norborne,1698,41.7,55805.0,28984.0,204
MO,Norwood,2901,36.0,38194.0,18776.0,603
MO,Novelty,407,42.2,52898.0,21198.0,33
MO,Novinger,1306,48.8,40250.0,22280.0,195
MO,O Fallon,49077,37.9,73265.0,33677.0,2736
MO,Oak Grove,12539,38.1,62824.0,27333.0,988
MO,Oak Ridge,1444,46.2,56250.0,26587.0,73
MO,Odessa,8951,39.6,51916.0,26016.0,1270
MO,Old Appleton,132,33.9,65000.0,26392.0,26
MO,Old Monroe,1930,44.9,67143.0,28519.0,249
MO,Oldfield,776,52.7,33929.0,19794.0,214
MO,Olean,452,54.7,48750.0,29926.0,38
MO,Oran,2762,45.2,45288.0,22234.0,452
MO,Oregon,1369,51.9,44744.0,24742.0,150
MO,Oronogo,2622,34.2,63750.0,25563.0,294
MO,Orrick,1570,42.6,68784.0,30185.0,123
MO,Osage Beach,6568,53.5,54204.0,29039.0,1131
MO,Osborn,854,40.5,51944.0,26675.0,49
MO,Osceola,3790,46.6,33565.0,19111.0,898
MO,Otterville,1502,36.6,44821.0,20003.0,261
MO,Owensville,6321,45.9,51875.0,24320.0,716
MO,Oxly,146,47.3,35060.0,15435.0,43
MO,Ozark,30334,36.0,56361.0,26705.0,2853
MO,Pacific,15959,39.5,62148.0,30895.0,1234
MO,Palmyra,5829,40.7,55938.0,24251.0,769
MO,Paris,2639,45.7,39911.0,22891.0,384
MO,Park Hills,15289,37.5,35800.0,18404.0,3503
MO,Parma,1007,36.2,24706.0,18897.0,448
MO,Parnell,314,35.0,44167.0,22909.0,54
MO,Patterson,1501,40.4,41217.0,19017.0,80
MO,Patton,1670,44.8,39186.0,21458.0,137
MO,Pattonsburg,1214,37.5,52917.0,20812.0,83
MO,Peace Valley,381,37.7,40833.0,24892.0,49
MO,Peculiar,9327,40.7,63826.0,29973.0,778
MO,Perkins,172,19.7,35500.0,6838.0,55
MO,Perry,1460,50.3,40606.0,21472.0,225
MO,Perryville,16661,40.1,54123.0,24646.0,1255
MO,Pevely,7761,35.1,49430.0,23360.0,1602
MO,Philadelphia,697,39.0,50833.0,20828.0,155
MO,Phillipsburg,1642,39.7,39139.0,18698.0,313
MO,Pickering,281,38.5,38750.0,22864.0,69
MO,Piedmont,5642,46.4,30882.0,19154.0,1562
MO,Pierce City,3292,39.8,45938.0,20065.0,603
MO,Pilot Grove,1537,43.4,45357.0,22003.0,217
MO,Pilot Knob,645,32.9,28807.0,16582.0,210
MO,Pineville,4028,45.3,38105.0,19885.0,300
MO,Pittsburg,1686,53.6,33583.0,16540.0,660
MO,Plato,1777,35.4,56571.0,23052.0,389
MO,Platte City,14542,35.9,85022.0,32995.0,1113
MO,Plattsburg,3624,44.5,56250.0,27936.0,379
MO,Pleasant Hill,12993,37.1,70546.0,31444.0,1624
MO,Pleasant Hope,3023,39.6,52917.0,23872.0,339
MO,Polk,195,43.3,70078.0,24964.0,12
MO,Pollock,147,69.7,37250.0,24929.0,13
MO,Polo,2015,44.4,52596.0,28397.0,260
MO,Pomona,1820,38.3,42009.0,22589.0,455
MO,Poplar Bluff,35290,39.0,37052.0,20993.0,7401
MO,Portage Des Sioux,521,42.3,69375.0,27695.0,41
MO,Portageville,4767,39.5,34936.0,19265.0,1082
MO,Portland,324,45.8,70278.0,24177.0,102
MO,Potosi,8810,41.1,37366.0,19269.0,1315
MO,Pottersville,958,50.7,37143.0,17681.0,260
MO,Prairie Home,898,35.9,54485.0,23842.0,116
MO,Preston,984,41.3,48000.0,21808.0,152
MO,Princeton,2360,43.3,46176.0,21439.0,414
MO,Purcell,401,31.5,50208.0,18183.0,80
MO,Purdin,487,44.7,44375.0,22012.0,112
MO,Purdy,3165,37.7,41613.0,19508.0,638
MO,Puxico,3117,43.9,43211.0,20213.0,385
MO,Queen City,1174,44.9,33750.0,21967.0,210
MO,Qulin,1735,41.3,45568.0,20071.0,237
MO,Ravenwood,1094,31.9,52500.0,23326.0,249
MO,Raymondville,1331,39.4,35938.0,15960.0,261
MO,Raymore,22423,40.6,78337.0,34523.0,1323
MO,Rayville,1516,49.5,68036.0,30673.0,104
MO,Rea,233,67.4,68750.0,38261.0,17
MO,Redford,195,52.3,49583.0,22895.0,67
MO,Reeds,1611,34.6,59091.0,19991.0,334
MO,Reeds Spring,9124,50.1,39982.0,25331.0,1781
MO,Renick,146,50.8,41000.0,23782.0,26
MO,Republic,18158,32.3,49855.0,23248.0,2571
MO,Revere,386,52.6,54250.0,45554.0,51
MO,Rhineland,801,33.9,48000.0,23025.0,55
MO,Rich Hill,2639,42.0,41395.0,19003.0,295
MO,Richards,627,33.5,35972.0,19251.0,187
MO,Richland,6540,40.8,40570.0,21789.0,1295
MO,Richmond,8484,43.3,46944.0,24232.0,1926
MO,Richwoods,1183,46.6,31607.0,16850.0,340
MO,Ridgedale,998,55.5,39962.0,28572.0,200
MO,Ridgeway,1033,49.9,38375.0,19366.0,266
MO,Risco,441,40.5,40455.0,22083.0,85
MO,Riverside,3277,36.8,34282.0,27488.0,523
MO,Roach,1752,58.6,38036.0,20657.0,265
MO,Robertsville,2839,50.7,59375.0,24869.0,499
MO,Rocheport,1654,51.4,80341.0,46421.0,98
MO,Rock Port,2160,47.4,46159.0,30505.0,153
MO,Rockaway Beach,3209,43.2,31720.0,20003.0,820
MO,Rockville,513,59.5,45089.0,34066.0,105
MO,Rocky Comfort,1787,44.1,43092.0,18017.0,633
MO,Rocky Mount,1099,55.7,52151.0,28184.0,131
MO,Rogersville,12906,37.8,57853.0,26775.0,1210
MO,Rolla,32652,31.3,41109.0,23678.0,6889
MO,Roscoe,71,57.3,44722.0,28973.0,4
MO,Rosebud,1328,37.3,57400.0,23541.0,111
MO,Rosendale,704,34.8,61688.0,23123.0,57
MO,Rothville,289,35.8,69250.0,19557.0,99
MO,Rueter,106,38.8,44444.0,17520.0,30
MO,Rush Hill,255,52.9,41012.0,22844.0,14
MO,Rushville,1147,37.2,48594.0,20688.0,164
MO,Russellville,2607,43.6,50881.0,24443.0,257
MO,Rutledge,821,28.1,44514.0,27886.0,118
MO,Saint Ann,14961,35.3,43962.0,25609.0,2032
MO,Saint Charles,139219,38.9,73898.33333333333,35593.0,9564
MO,Saint Clair,10989,40.3,45852.0,22197.0,1844
MO,Saint Elizabeth,1006,39.6,68553.0,25529.0,99
MO,Saint James,8867,42.0,49146.0,24170.0,1203
MO,Saint Joseph,87129,37.333333333333336,46962.5,23472.5,14477
MO,Saint Louis,920691,37.45777777777778,54163.51111111111,34187.4,145066
MO,Saint Mary,1883,48.3,47891.0,24049.0,350
MO,Saint Peters,74623,39.3,77741.0,35367.0,3085
MO,Saint Thomas,707,40.7,59519.0,26127.0,32
MO,Sainte Genevieve,10835,43.0,49794.0,26399.0,1756
MO,Salem,14525,42.8,38971.0,20747.0,3083
MO,Salisbury,2839,43.6,38672.0,22776.0,446
MO,Sarcoxie,2967,43.2,41144.0,23336.0,325
MO,Savannah,7821,41.7,47951.0,25811.0,747
MO,Schell City,888,41.9,34028.0,20323.0,236
MO,Scott City,6602,39.5,44366.0,23731.0,1365
MO,Sedalia,34071,38.1,41286.0,22704.0,6050
MO,Sedgewickville,1185,43.7,61250.0,27851.0,252
MO,Seligman,2914,39.9,30191.0,17041.0,741
MO,Senath,2432,36.3,29107.0,15709.0,805
MO,Seneca,6172,35.4,44194.0,21611.0,669
MO,Seymour,8622,28.4,39542.0,14740.0,2522
MO,Shelbina,2257,46.6,39712.0,21802.0,357
MO,Shelbyville,1215,40.5,58352.0,26775.0,110
MO,Sheldon,1257,42.5,42212.0,21430.0,152
MO,Shell Knob,3766,59.5,38451.0,23925.0,492
MO,Sheridan,504,49.8,45673.0,20110.0,71
MO,Sibley,1352,53.0,65655.0,38602.0,67
MO,Sikeston,23217,40.3,40634.0,23240.0,4324
MO,Silex,2752,44.3,57379.0,24504.0,358
MO,Silva,787,53.4,24130.0,13811.0,189
MO,Skidmore,706,45.1,41350.0,21043.0,121
MO,Slater,2526,40.3,38194.0,20977.0,539
MO,Smithton,1952,37.2,48864.0,18117.0,396
MO,Smithville,12542,39.4,78000.0,38498.0,531
MO,South Greenfield,268,54.6,25156.0,21314.0,83
MO,South West City,1702,29.0,34417.0,13293.0,524
MO,Sparta,5297,39.8,48250.0,24990.0,787
MO,Spickard,797,25.8,42250.0,14947.0,301
MO,Spokane,1250,27.8,61326.0,19518.0,56
MO,Springfield,228978,36.15714285714286,48656.142857142855,27871.0,44804
MO,Squires,438,51.3,42581.0,28961.0,81
MO,St. Robert,11390,31.5,51725.0,23369.0,1309
MO,Stanberry,2202,34.9,55461.0,21218.0,438
MO,Stark City,1628,32.7,47115.0,19570.0,279
MO,Steedman,648,39.1,66328.0,25068.0,20
MO,Steele,3730,36.6,38102.0,20399.0,978
MO,Steelville,5251,46.8,35625.0,18350.0,1061
MO,Stella,1470,41.1,43452.0,20319.0,187
MO,Stewartsville,1816,48.5,52165.0,30023.0,112
MO,Stockton,5438,47.2,36715.0,19499.0,1143
MO,Stotts City,674,32.6,60625.0,22176.0,104
MO,Stoutland,1439,47.0,38173.0,21740.0,233
MO,Stoutsville,392,58.7,46250.0,28309.0,17
MO,Stover,4090,44.5,30963.0,16655.0,1256
MO,Strafford,7079,44.9,55122.0,26254.0,691
MO,Strasburg,110,41.3,40417.0,18502.0,21
MO,Sturdivant,256,54.5,32727.0,22608.0,34
MO,Sturgeon,2209,46.2,68977.0,34528.0,54
MO,Success,564,43.0,41250.0,21867.0,82
MO,Sullivan,13220,38.4,42002.0,22386.0,1943
MO,Summersville,2238,51.9,27241.0,17294.0,596
MO,Sunrise Beach,3708,60.5,51104.0,30489.0,485
MO,Sweet Springs,2392,48.1,39762.0,23070.0,359
MO,Syracuse,764,43.6,40000.0,20211.0,200
MO,Tallapoosa,112,25.2,31875.0,12176.0,49
MO,Taneyville,1335,43.5,37188.0,16878.0,210
MO,Tarkio,1752,46.6,44286.0,27292.0,259
MO,Taylor,716,38.9,56726.0,22962.0,73
MO,Tebbetts,958,48.7,52610.0,31711.0,35
MO,Tecumseh,621,56.4,36685.0,17854.0,200
MO,Thayer,4819,41.1,37423.0,18091.0,1064
MO,Thompson,653,50.7,74150.0,22974.0,59
MO,Thornfield,264,52.2,42589.0,20745.0,58
MO,Tina,359,41.8,57875.0,20821.0,19
MO,Tipton,4245,40.4,48561.0,15832.0,570
MO,Trenton,8124,40.6,40995.0,23056.0,1542
MO,Trimble,1873,45.4,71932.0,32160.0,214
MO,Triplett,75,67.1,40833.0,25219.0,7
MO,Troy,24878,36.9,63411.0,25802.0,2356
MO,Truxton,668,45.3,57880.0,22610.0,140
MO,Tunas,1703,32.5,36058.0,15602.0,262
MO,Turney,659,44.8,40880.0,25553.0,78
MO,Tuscumbia,1118,46.3,51146.0,24534.0,102
MO,Udall,99,52.5,57721.0,24341.0,19
MO,Ulman,307,18.6,51573.0,18214.0,27
MO,Union,18669,36.4,54461.0,25868.0,1864
MO,Union Star,856,47.3,57188.0,31848.0,86
MO,Unionville,3564,48.8,40370.0,22118.0,565
MO,Urbana,1852,53.3,34525.0,19048.0,233
MO,Urich,1668,39.7,39250.0,21383.0,402
MO,Utica,205,47.8,34271.0,20344.0,34
MO,Valles Mines,829,44.9,53301.0,19392.0,121
MO,Valley Park,8342,36.1,58125.0,37686.0,689
MO,Van Buren,3375,38.6,48082.0,21662.0,482
MO,Vandalia,4963,39.4,40317.0,17477.0,658
MO,Vanduser,166,55.6,40417.0,29496.0,77
MO,Vanzant,388,41.0,22222.0,12068.0,127
MO,Verona,2953,35.3,45750.0,20424.0,679
MO,Versailles,6579,43.4,35686.0,20500.0,1392
MO,Viburnum,906,43.3,44531.0,21113.0,185
MO,Vichy,805,51.4,51458.0,27465.0,111
MO,Vienna,2275,43.5,51250.0,23757.0,281
MO,Villa Ridge,5700,47.2,51250.0,24526.0,582
MO,Walker,856,42.1,47917.0,21066.0,120
MO,Walnut Grove,3155,44.4,49896.0,20639.0,587
MO,Walnut Shade,1536,37.7,51344.0,24107.0,137
MO,Wappapello,2240,50.7,39600.0,18756.0,574
MO,Wardell,615,45.5,32857.0,22435.0,143
MO,Warrensburg,27875,27.3,47338.0,22230.0,5518
MO,Warrenton,16257,39.6,49539.0,23657.0,2279
MO,Warsaw,10369,56.8,34510.0,20791.0,1545
MO,Washburn,2006,34.3,43289.0,20747.0,323
MO,Washington,21627,42.1,64650.0,33196.0,1706
MO,Wasola,632,36.5,38041.0,17980.0,54
MO,Watson,40,44.7,24531.0,19208.0,6
MO,Waverly,1161,37.4,43472.0,23966.0,133
MO,Wayland,632,32.8,40455.0,18065.0,112
MO,Waynesville,11168,34.1,58121.0,23996.0,1287
MO,Weatherby,416,40.1,43150.0,18006.0,37
MO,Weaubleau,1059,43.5,30529.0,16741.0,284
MO,Webb City,14912,33.9,50147.0,23677.0,1958
MO,Wellington,1312,42.6,49219.0,26802.0,103
MO,Wellsville,1660,44.4,39205.0,19181.0,184
MO,Wentworth,1105,48.6,46818.0,19676.0,140
MO,Wentzville,42019,35.1,82357.0,32691.0,2575
MO,West Alton,408,49.7,36607.0,27626.0,72
MO,West Plains,24961,39.5,36258.0,21388.0,5464
MO,Westboro,371,37.6,46364.0,21508.0,58
MO,Weston,3070,47.2,66406.0,34229.0,176
MO,Westphalia,1178,40.7,75098.0,28699.0,31
MO,Wheatland,1741,56.0,31953.0,20762.0,366
MO,Wheaton,801,35.0,30855.0,17205.0,194
MO,Wheeling,508,40.4,51422.0,21104.0,94
MO,Whiteman Air Force Base,4185,21.8,49767.0,16812.0,90
MO,Whiteoak,114,28.5,19145.0,10522.0,32
MO,Whiteside,53,53.2,26607.0,18745.0,1
MO,Whitewater,925,49.0,43750.0,19618.0,112
MO,Willard,8642,37.8,65036.0,25752.0,366
MO,Williamsburg,694,53.0,39306.0,22840.0,157
MO,Williamsville,1746,54.0,42792.0,22531.0,304
MO,Willow Springs,6485,42.0,32566.0,19458.0,1408
MO,Windsor,4678,37.3,40208.0,21125.0,881
MO,Winfield,6599,41.7,55750.0,23300.0,768
MO,Winigan,134,46.4,48750.0,14739.0,26
MO,Winona,2906,45.3,33319.0,17185.0,732
MO,Winston,598,46.7,46691.0,22547.0,44
MO,Wooldridge,383,46.8,63661.0,28931.0,32
MO,Worthington,287,23.0,27065.0,9811.0,51
MO,Wright City,11068,38.6,64357.0,29600.0,1816
MO,Wyaconda,422,40.7,41250.0,36330.0,53
MO,Wyatt,400,46.2,36875.0,15831.0,134
MO,Yukon,325,25.1,38333.0,13685.0,182
MO,Zalma,831,33.4,34773.0,14715.0,299
MS,Abbeville,2461,43.2,45313.0,27159.0,471
MS,Aberdeen,10972,40.9,37457.0,21360.0,2046
MS,Ackerman,3483,51.2,34919.0,23661.0,583
MS,Alligator,525,46.0,18750.0,20419.0,217
MS,Amory,12928,39.2,42479.0,22060.0,2016
MS,Anguilla,1037,43.5,43693.0,23913.0,239
MS,Arcola,561,29.7,15938.0,9813.0,298
MS,Artesia,236,37.7,20208.0,14098.0,106
MS,Ashland,2986,48.5,40986.0,19870.0,518
MS,Bailey,1723,47.0,88224.0,32294.0,59
MS,Baldwyn,7587,43.7,41089.0,23507.0,1725
MS,Banner,340,45.2,46500.0,17815.0,22
MS,Bassfield,2734,41.9,31042.0,16656.0,654
MS,Batesville,15109,34.9,41342.0,24280.0,2581
MS,Bay Saint Louis,17439,40.4,40740.0,21825.0,3291
MS,Bay Springs,5087,41.0,38241.0,20187.0,768
MS,Beaumont,2734,43.7,40449.0,19460.0,565
MS,Belden,4758,38.7,51719.0,25872.0,479
MS,Belmont,3421,32.8,35927.0,17363.0,555
MS,Belzoni,6214,33.3,25238.0,14538.0,2580
MS,Benoit,926,36.2,25703.0,16934.0,435
MS,Benton,1832,55.4,32833.0,22457.0,403
MS,Bentonia,3320,38.2,35938.0,19473.0,940
MS,Beulah,542,36.4,19531.0,12017.0,207
MS,Big Creek,778,38.7,32125.0,14437.0,218
MS,Biloxi,62406,35.9,43128.333333333336,22256.333333333332,11849
MS,Blue Mountain,3517,39.8,40205.0,19334.0,641
MS,Blue Springs,4515,35.3,40103.0,21093.0,362
MS,Bogue Chitto,7045,42.5,45467.0,22883.0,1307
MS,Bolton,3517,51.0,45138.0,20606.0,641
MS,Booneville,18969,39.0,31915.0,17543.0,4016
MS,Boyle,2440,32.6,38224.0,17380.0,963
MS,Brandon,75949,38.3,75422.0,34539.0,3962
MS,Braxton,4592,39.7,41577.0,24909.0,355
MS,Brookhaven,22914,36.5,35276.0,20293.0,5860
MS,Brooklyn,1917,38.5,29157.0,15782.0,821
MS,Brooksville,2362,40.2,26806.0,17852.0,859
MS,Bruce,3571,44.5,31331.0,19276.0,999
MS,Buckatunna,1922,29.4,33672.0,15941.0,309
MS,Bude,721,30.2,18750.0,18494.0,287
MS,Burnsville,2528,38.0,30362.0,15362.0,781
MS,Byhalia,15051,43.8,48239.0,24558.0,2117
MS,Caledonia,5254,41.0,69037.0,28189.0,695
MS,Calhoun City,5278,37.9,30950.0,16744.0,1671
MS,Camden,1386,33.4,31453.0,18630.0,188
MS,Canton,27592,34.8,46519.0,23030.0,6938
MS,Carriere,17683,42.7,55617.0,23555.0,2144
MS,Carrollton,2700,57.8,35625.0,24572.0,575
MS,Carson,1557,37.2,30000.0,23894.0,439
MS,Carthage,17142,36.2,36616.0,18942.0,4169
MS,Cary,337,30.4,27250.0,12752.0,164
MS,Cascilla,523,54.5,29875.0,22833.0,195
MS,Cedarbluff,1662,36.9,47986.0,19588.0,148
MS,Centreville,3288,41.1,18846.0,14960.0,1535
MS,Charleston,3942,40.1,30369.0,17165.0,1176
MS,Chunky,1446,41.4,35532.0,19333.0,336
MS,Clarksdale,18889,33.5,30721.0,17038.0,6322
MS,Cleveland,17900,34.4,32037.0,18664.0,5290
MS,Clinton,26194,33.5,59157.0,27198.0,3054
MS,Coahoma,676,32.6,21058.0,12042.0,282
