Zipcode,Population,MedianAge,HouseholdIncome,PerCapitaIncome,PovertyCount,City,State,Latitude,Longitude,Timezone,DaylightSavingsTimeFlag,geopoint
11933,6781,50.1,57933,38204,665,Calverton,NY,40.933429,-72.74646,-5,1,40.933429
11934,8255,39.1,100691,39941,298,Center Moriches,NY,40.797772,-72.79719,-5,1,40.797772
11935,3224,52.2,94228,48279,74,Cutchogue,NY,41.012868,-72.4723,-5,1,41.012868
11937,15979,48.8,94612,66958,1614,East Hampton,NY,40.995384,-72.18564,-5,1,40.995384
11939,885,61,72566,47648,31,East Marion,NY,41.128923,-72.34189,-5,1,41.128923
11940,5211,43,102197,43774,241,East Moriches,NY,40.806287,-72.75673,-5,1,40.806287
11941,2040,48.1,106563,50090,217,Eastport,NY,40.824658,-72.72356,-5,1,40.824658
11942,4735,45.7,82446,41102,130,East Quogue,NY,40.84867,-72.57794,-5,1,40.84867
11944,4089,52.8,59254,41622,503,Greenport,NY,41.103838,-72.36729,-5,1,41.103838
11946,14045,43.6,78284,42936,1046,Hampton Bays,NY,40.875897,-72.52063,-5,1,40.875897
11948,1114,37.4,84631,51603,31,Laurel,NY,40.961916,-72.55024,-5,1,40.961916
11949,14744,40.1,103542,40446,720,Manorville,NY,40.855861,-72.79736,-5,1,40.855861
11950,16799,34.4,75093,24631,2024,Mastic,NY,40.80481,-72.84664,-5,1,40.80481
11951,13908,37.3,66493,28266,2108,Mastic Beach,NY,40.763634,-72.84554,-5,1,40.763634
11952,5008,51.9,81380,46803,167,Mattituck,NY,40.994649,-72.53731,-5,1,40.994649
11953,13344,43,72635,34315,1308,Middle Island,NY,40.886267,-72.9552,-5,1,40.886267
11954,3662,56,87717,45852,197,Montauk,NY,41.03831,-71.9506,-5,1,41.03831
11955,3702,44.7,62256,42867,178,Moriches,NY,40.805789,-72.82092,-5,1,40.805789
11956,243,56.9,66477,53516,18,New Suffolk,NY,40.991836,-72.47505,-5,1,40.991836
11957,718,64.4,71125,48720,44,Orient,NY,41.151826,-72.27511,-5,1,41.151826
11959,919,55.5,92750,55828,62,Quogue,NY,40.825411,-72.60506,-5,1,40.825411
11960,681,54.8,84375,49884,12,Remsenburg,NY,40.803923,-72.70421,-5,1,40.803923
11961,12823,50,61932,34900,982,Ridge,NY,40.89609,-72.87824,-5,1,40.89609
11963,6914,46.1,90833,60482,434,Sag Harbor,NY,40.99628,-72.31074,-5,1,40.99628
11964,1920,50.5,81352,53903,59,Shelter Island,NY,41.060843,-72.33159,-5,1,41.060843
11967,27547,35.5,82378,28565,3113,Shirley,NY,40.794317,-72.87181,-5,1,40.794317
11968,10865,51.1,82809,61771,1022,Southampton,NY,40.904348,-72.40714,-5,1,40.904348
11971,6553,52.2,81654,50352,627,Southold,NY,41.059209,-72.42041,-5,1,41.059209
11972,1255,40.9,86083,46881,113,Speonk,NY,40.8204,-72.70113,-5,1,40.8204
11975,279,57.1,71875,45074,70,Wainscott,NY,40.947419,-72.24505,-5,1,40.947419
11976,2277,52.5,115875,91602,154,Water Mill,NY,40.919693,-72.34407,-5,1,40.919693
11977,2245,53.9,106354,56158,224,Westhampton,NY,40.81819,-72.67835,-5,1,40.81819
11978,3057,46.3,84516,55997,214,Westhampton Beach,NY,40.816142,-72.63449,-5,1,40.816142
11980,5627,38.2,96574,38834,216,Yaphank,NY,40.832858,-72.91611,-5,1,40.832858
12008,513,41.5,103472,39391,6,Alplaus,NY,42.853043,-73.9029,-5,1,42.853043
12009,7841,42.2,93975,42810,364,Altamont,NY,42.698692,-74.03148,-5,1,42.698692
12010,28704,41.9,49553,27059,5097,Amsterdam,NY,42.940644,-74.17899,-5,1,42.940644
12015,2969,42.9,58684,29496,273,Athens,NY,42.279649,-73.81701,-5,1,42.279649
12017,360,50.5,75809,43575,6,Austerlitz,NY,42.323565,-73.45257,-5,1,42.323565
12018,7215,46.3,91075,42422,222,Averill Park,NY,42.62742,-73.53494,-5,1,42.62742
12019,14396,45.7,98600,46269,459,Ballston Lake,NY,42.916343,-73.86657,-5,1,42.916343
12020,33101,40.9,77157,36768,2457,Ballston Spa,NY,43.006309,-73.8604,-5,1,43.006309
12022,785,52.4,50833,33344,58,Berlin,NY,42.681107,-73.3489,-5,1,42.681107
12023,2108,45.1,68807,31816,103,Berne,NY,42.610306,-74.15692,-5,1,42.610306
12025,5310,45.7,66548,33325,367,Broadalbin,NY,43.07681,-74.15332,-5,1,43.07681
12027,3930,45,92159,42852,24,Burnt Hills,NY,42.912175,-73.90355,-5,1,42.912175
12028,945,40.6,69338,30238,18,Buskirk,NY,42.932315,-73.44521,-5,1,42.932315
12029,1079,50.5,84342,40142,116,Canaan,NY,42.399159,-73.42757,-5,1,42.399159
12031,206,36.9,43125,19740,45,Carlisle,NY,42.770985,-74.44694,-5,1,42.770985
12032,842,57.6,47738,29178,47,Caroga Lake,NY,43.158567,-74.49646,-5,1,43.158567
12033,7919,47.7,73521,41893,239,Castleton On Hudson,NY,42.534631,-73.71327,-5,1,42.534631
12035,731,45.3,35921,22538,174,Central Bridge,NY,42.722477,-74.35064,-5,1,42.722477
12036,270,41.1,41696,22631,72,Charlotteville,NY,42.546034,-74.67315,-5,1,42.546034
12037,4322,48.4,63182,35900,354,Chatham,NY,42.346758,-73.57852,-5,1,42.346758
12040,161,50.6,40809,16372,26,Cherry Plain,NY,42.646742,-73.371611,-5,1,42.646742
12041,676,48.3,87566,32146,6,Clarksville,NY,42.543326,-73.97403,-5,1,42.543326
12042,217,54.7,44583,31073,21,Climax,NY,42.403719,-73.90875,-5,1,42.403719
12043,8435,34.7,48778,24304,1200,Cobleskill,NY,42.696926,-74.52436,-5,1,42.696926
12047,20765,39.7,53977,30714,2763,Cohoes,NY,42.773777,-73.70793,-5,1,42.773777
12051,6210,36.7,64777,18794,206,Coxsackie,NY,42.353773,-73.82774,-5,1,42.353773
12052,1713,44.3,66579,33465,188,Cropseyville,NY,42.74891,-73.49405,-5,1,42.74891
12053,4965,40.1,85721,31687,233,Delanson,NY,42.749499,-74.18601,-5,1,42.749499
12054,17100,42.3,100677,50729,735,Delmar,NY,42.614979,-73.84086,-5,1,42.614979
12056,2388,43.1,84150,31737,342,Duanesburg,NY,42.767853,-74.09083,-5,1,42.767853
12057,2162,48.7,60625,26963,53,Eagle Bridge,NY,42.959229,-73.35236,-5,1,42.959229
12058,1741,36.9,82768,28312,122,Earlton,NY,42.350557,-73.91978,-5,1,42.350557
12059,1657,48.6,84091,37010,120,East Berne,NY,42.621933,-74.05574,-5,1,42.621933
12060,1478,49.4,71500,43088,139,East Chatham,NY,42.41956,-73.50412,-5,1,42.41956
12061,9106,44.4,82378,43518,271,East Greenbush,NY,42.593047,-73.67343,-5,1,42.593047
12062,1700,41.1,72500,31754,99,East Nassau,NY,42.525531,-73.50207,-5,1,42.525531
12064,370,59.4,44545,26590,60,East Worcester,NY,42.615422,-74.6595,-5,1,42.615422
12065,42680,41.3,86892,42749,2511,Clifton Park,NY,42.853676,-73.78445,-5,1,42.853676
12066,1831,45,62284,33528,107,Esperance,NY,42.784091,-74.3116,-5,1,42.784091
12067,1619,49.1,75909,32224,60,Feura Bush,NY,42.561226,-73.92528,-5,1,42.561226
12068,2958,44.2,58673,29957,204,Fonda,NY,42.953913,-74.37883,-5,1,42.953913
12069,167,36.1,38984,16428,36,Fort Hunter,NY,42.945701,-74.263312,-5,1,42.945701
12070,1632,47.2,65433,36261,374,Fort Johnson,NY,42.970827,-74.24778,-5,1,42.970827
12071,360,38.8,52375,25105,73,Fultonham,NY,42.565907,-74.41457,-5,1,42.565907
12072,2722,34,50156,22859,603,Fultonville,NY,42.896974,-74.37495,-5,1,42.896974
12074,2814,48.3,71314,37221,190,Galway,NY,43.068203,-74.05526,-5,1,43.068203
12075,3070,48.9,61922,28185,328,Ghent,NY,42.305793,-73.6514,-5,1,42.305793
12076,1552,48.8,57778,26983,188,Gilboa,NY,42.425405,-74.40616,-5,1,42.425405
12077,6701,43.2,98716,49883,488,Glenmont,NY,42.600551,-73.79621,-5,1,42.600551
12078,23566,42.9,40692,23367,5379,Gloversville,NY,43.069562,-74.3436,-5,1,43.069562
12083,3705,47.7,72035,32705,212,Greenville,NY,42.430684,-74.03728,-5,1,42.430684
12084,4960,32.4,64868,39130,336,Guilderland,NY,42.698231,-73.89906,-5,1,42.698231
12085,448,32.9,43710,17054,26,Guilderland Center,NY,42.694777,-73.905271,-5,1,42.694777
12086,1565,51.6,57727,30331,174,Hagaman,NY,42.981745,-74.14257,-5,1,42.981745
12087,1138,31.9,73720,23168,27,Hannacroix,NY,42.434883,-73.89271,-5,1,42.434883
12089,122,54.3,94904,46023,30,Hoosick,NY,42.866666,-73.318113,-5,1,42.866666
12090,6199,42.3,49444,25721,980,Hoosick Falls,NY,42.888816,-73.3555,-5,1,42.888816
12092,730,51.5,32692,26604,56,Howes Cave,NY,42.691779,-74.37513,-5,1,42.691779
12093,1642,45.5,51316,25331,213,Jefferson,NY,42.496939,-74.62813,-5,1,42.496939
12094,2532,35.8,81850,30922,202,Johnsonville,NY,42.899334,-73.49006,-5,1,42.899334
12095,12242,41.1,51022,28164,1428,Johnstown,NY,43.014523,-74.38473,-5,1,43.014523
12106,2441,50.5,74688,43873,179,Kinderhook,NY,42.388394,-73.70726,-5,1,42.388394
12108,245,57,66667,28681,56,Lake Pleasant,NY,43.525388,-74.40875,-5,1,43.525388
12110,22684,37.9,76652,32198,1346,Latham,NY,42.74964,-73.76802,-5,1,42.74964
12116,1883,54,50278,25634,295,Maryland,NY,42.538589,-74.92185,-5,1,42.538589
12117,3279,46.6,55417,28158,300,Mayfield,NY,43.146907,-74.23466,-5,1,43.146907
12118,14981,40.1,70042,38019,1198,Mechanicville,NY,42.915904,-73.70539,-5,1,42.915904
12120,587,49.6,49732,32615,77,Medusa,NY,42.456127,-74.14059,-5,1,42.456127
12121,1680,46.6,79817,32726,59,Melrose,NY,42.851106,-73.61867,-5,1,42.851106
12122,4598,48.2,45188,26841,674,Middleburgh,NY,42.558318,-74.31458,-5,1,42.558318
12123,5684,40.9,82478,36239,398,Nassau,NY,42.522197,-73.60613,-5,1,42.522197
12124,661,42.6,98220,43012,138,New Baltimore,NY,42.444198,-73.788241,-5,1,42.444198
12125,1534,36.9,54015,35491,133,New Lebanon,NY,42.474028,-73.4075,-5,1,42.474028
12131,111,43.6,53750,25884,23,North Blenheim,NY,42.482123,-74.45715,-5,1,42.482123
12132,312,43.6,49395,19676,77,North Chatham,NY,42.466061,-73.629296,-5,1,42.466061
12134,4134,41.1,53269,26240,376,Northville,NY,43.21892,-74.14822,-5,1,43.21892
12136,772,51.9,102829,55071,7,Old Chatham,NY,42.437594,-73.55599,-5,1,42.437594
12137,1998,39.1,64213,27285,183,Pattersonville,NY,42.862695,-74.11759,-5,1,42.862695
12138,3153,46.3,58036,31427,278,Petersburg,NY,42.760049,-73.36801,-5,1,42.760049
12139,309,63.2,57750,24503,6,Piseco,NY,43.40276,-74.56972,-5,1,43.40276
12140,1521,46.7,94226,39334,50,Poestenkill,NY,42.693228,-73.56922,-5,1,42.693228
12143,4750,43,55179,28977,394,Ravena,NY,42.46915,-73.82956,-5,1,42.46915
12144,20391,40.5,65591,34774,2079,Rensselaer,NY,42.63738,-73.72587,-5,1,42.63738
12147,586,48.8,69375,34427,54,Rensselaerville,NY,42.518386,-74.15997,-5,1,42.518386
12148,4716,44.7,107302,47534,126,Rexford,NY,42.842133,-73.86828,-5,1,42.842133
12149,2445,43.5,51417,25170,387,Richmondville,NY,42.63119,-74.572,-5,1,42.63119
12150,903,44.7,66944,27849,14,Rotterdam Junction,NY,42.876756,-74.05452,-5,1,42.876756
12151,694,50.4,83681,47792,30,Round Lake,NY,42.932326,-73.79363,-5,1,42.932326
12153,1053,41.7,78942,29839,49,Sand Lake,NY,42.638579,-73.48051,-5,1,42.638579
12154,2809,43.7,65890,30395,442,Schaghticoke,NY,42.925765,-73.60664,-5,1,42.925765
12155,1808,46.1,49250,23493,395,Schenevus,NY,42.587708,-74.83536,-5,1,42.587708
12156,1068,36.8,68393,33812,63,Schodack Landing,NY,42.479967,-73.73647,-5,1,42.479967
12157,3967,49.2,59500,31060,398,Schoharie,NY,42.668825,-74.30134,-5,1,42.668825
12158,7116,40,85458,37901,600,Selkirk,NY,42.539822,-73.81545,-5,1,42.539822
12159,7614,48.6,86991,60495,189,Slingerlands,NY,42.646978,-73.87151,-5,1,42.646978
12160,945,45.9,66667,31467,94,Sloansville,NY,42.757815,-74.34369,-5,1,42.757815
12164,354,63,65625,32253,1,Speculator,NY,43.515611,-74.37431,-5,1,43.515611
12166,1353,42.2,44659,25355,157,Sprakers,NY,42.831683,-74.45667,-5,1,42.831683
12167,2844,50.4,45650,26461,424,Stamford,NY,42.414519,-74.59577,-5,1,42.414519
12168,2064,47,63576,37594,202,Stephentown,NY,42.552127,-73.39593,-5,1,42.552127
12169,261,46.5,95673,44736,7,Stephentown,NY,42.57612,-73.44559,-5,1,42.57612
12170,5030,41.6,66231,31000,308,Stillwater,NY,42.975154,-73.66576,-5,1,42.975154
12172,284,28.4,46176,14952,36,Stottville,NY,42.285749,-73.733532,-5,1,42.285749
12173,1998,41.4,80238,30759,230,Stuyvesant,NY,42.377829,-73.75943,-5,1,42.377829
12175,513,52.2,50694,25922,93,Summit,NY,42.559096,-74.55282,-5,1,42.559096
12176,478,48.2,75846,27371,78,Surprise,NY,42.393192,-73.96763,-5,1,42.393192
12180,53275,33.6,50669,28963,9962,Troy,NY,42.731628,-73.66465,-5,1,42.731628
12182,15288,36.1,45281,25290,2907,Troy,NY,42.785887,-73.66221,-5,1,42.785887
12183,2621,39.4,49875,28686,220,Troy,NY,42.743289,-73.69482,-5,1,42.743289
12184,6852,45,76250,35328,647,Valatie,NY,42.426901,-73.66405,-5,1,42.426901
12185,2213,39.3,78472,36836,64,Valley Falls,NY,42.884779,-73.53703,-5,1,42.884779
12186,6232,46.3,92852,45970,242,Voorheesville,NY,42.638481,-73.95946,-5,1,42.638481
12187,449,50.9,49732,28798,47,Warnerville,NY,42.624507,-74.46772,-5,1,42.624507
12188,10881,40.4,65991,37721,732,Waterford,NY,42.80535,-73.68976,-5,1,42.80535
12189,17650,38.9,52363,31347,2328,Watervliet,NY,42.729278,-73.70913,-5,1,42.729278
12190,995,51.8,53125,23922,158,Wells,NY,43.43305,-74.2901,-5,1,43.43305
12192,1968,51.7,83533,39970,117,West Coxsackie,NY,42.413742,-73.81773,-5,1,42.413742
12193,1845,47.2,77396,35084,170,Westerlo,NY,42.515818,-74.04978,-5,1,42.515818
12194,158,37,45500,25153,5,West Fulton,NY,42.529042,-74.44937,-5,1,42.529042
12195,136,68.1,19359,22338,17,West Lebanon,NY,42.479384,-73.474809,-5,1,42.479384
12196,3462,40.9,91699,39540,285,West Sand Lake,NY,42.631625,-73.61619,-5,1,42.631625
12197,2147,47.4,45488,25177,340,Worcester,NY,42.610314,-74.72401,-5,1,42.610314
12198,7760,44.2,82864,40596,131,Wynantskill,NY,42.685311,-73.63801,-5,1,42.685311
12202,9312,32.8,28857,19312,3003,Albany,NY,42.640129,-73.76061,-5,1,42.640129
12203,31125,33.5,55817,34166,4199,Albany,NY,42.678112,-73.82983,-5,1,42.678112
12204,7518,35.5,50721,35636,1205,Albany,NY,42.683727,-73.73329,-5,1,42.683727
12205,26480,44,64107,32670,1756,Albany,NY,42.713328,-73.8179,-5,1,42.713328
12206,16036,30.1,31812,19864,5506,Albany,NY,42.669645,-73.77719,-5,1,42.669645
12207,1642,52.1,12396,14998,892,Albany,NY,42.653979,-73.74833,-5,1,42.653979
12208,21736,33.3,60430,36330,3355,Albany,NY,42.654978,-73.80053,-5,1,42.654978
12209,10452,36.6,49853,26151,2345,Albany,NY,42.640813,-73.7856,-5,1,42.640813
12210,9372,31.1,46712,38320,2565,Albany,NY,42.656679,-73.75894,-5,1,42.656679
12211,11362,48,100357,51375,377,Albany,NY,42.705345,-73.76924,-5,1,42.705345
12302,27504,42.4,74199,34281,1613,Schenectady,NY,42.862193,-73.96317,-5,1,42.862193
12303,28620,40,61916,32589,2960,Schenectady,NY,42.769009,-73.93619,-5,1,42.769009
12304,23263,39.5,48750,26122,3277,Schenectady,NY,42.779026,-73.90507,-5,1,42.779026
12305,4962,35.4,30625,21937,1122,Schenectady,NY,42.814476,-73.94337,-5,1,42.814476
12306,25666,43.2,62977,28758,2926,Schenectady,NY,42.793326,-73.98942,-5,1,42.793326
12307,6605,28.9,22394,15012,2638,Schenectady,NY,42.804076,-73.93571,-5,1,42.804076
12308,15649,33.7,48337,23141,2653,Schenectady,NY,42.820909,-73.92002,-5,1,42.820909
12309,30077,43.7,101594,43809,1332,Schenectady,NY,42.800276,-73.88096,-5,1,42.800276
12401,35258,41.3,51016,28460,5935,Kingston,NY,41.932315,-74.02259,-5,1,41.932315
12404,3421,45.9,60625,56516,258,Accord,NY,41.811322,-74.23471,-5,1,41.811322
12405,529,56.1,48750,24411,33,Acra,NY,42.320081,-74.07288,-5,1,42.320081
12406,877,47.7,42153,40555,149,Arkville,NY,42.130111,-74.57574,-5,1,42.130111
12407,195,58,37031,33859,28,Ashland,NY,42.321453,-74.33926,-5,1,42.321453
12409,672,58.6,88906,54246,89,Bearsville,NY,42.061841,-74.16063,-5,1,42.061841
12410,571,56,58000,32001,30,Big Indian,NY,42.114646,-74.4557,-5,1,42.114646
12412,548,58.5,65676,36332,63,Boiceville,NY,42.001351,-74.2619,-5,1,42.001351
12413,2828,44.8,38333,23792,362,Cairo,NY,42.307982,-74.008,-5,1,42.307982
12414,10355,45.8,41264,25373,1986,Catskill,NY,42.223002,-73.90452,-5,1,42.223002
12416,130,36.5,25769,11937,73,Chichester,NY,42.105611,-74.29143,-5,1,42.105611
12417,479,35.9,79063,24093,65,Connelly,NY,41.907604,-73.989254,-5,1,41.907604
12418,400,38.3,72727,28101,93,Cornwallville,NY,42.357579,-74.15136,-5,1,42.357579
12419,629,39.8,51563,24538,186,Cottekill,NY,41.852449,-74.10605,-5,1,41.852449
12420,350,50.2,100938,43479,28,Cragsmoor,NY,41.674288,-74.37833,-5,1,41.674288
12421,268,61.6,53942,43473,5,Denver,NY,42.249541,-74.54558,-5,1,42.249541
12422,423,45.5,81000,38826,8,Durham,NY,42.390291,-74.20164,-5,1,42.390291
12423,1108,44.6,43789,28759,241,East Durham,NY,42.378679,-74.10443,-5,1,42.378679
12424,226,65,68750,43561,12,East Jewett,NY,42.240343,-74.15932,-5,1,42.240343
12427,532,34.9,92262,41400,122,Elka Park,NY,42.167622,-74.15306,-5,1,42.167622
12428,6987,38.9,46037,22537,1378,Ellenville,NY,41.727588,-74.42061,-5,1,41.727588
12429,272,49.1,88750,33681,25,Esopus,NY,41.816628,-73.97824,-5,1,41.816628
12430,1145,56.6,52483,31128,78,Fleischmanns,NY,42.183262,-74.52154,-5,1,42.183262
12431,1088,39.8,38605,21609,292,Freehold,NY,42.361838,-74.02471,-5,1,42.361838
12432,480,45.3,52969,19704,90,Glasco,NY,41.949795,-74.003246,-5,1,41.949795
12433,548,49,138134,54752,24,Glenford,NY,42.000093,-74.15946,-5,1,42.000093
12434,617,52.4,31905,23823,76,Grand Gorge,NY,42.368009,-74.50137,-5,1,42.368009
12435,327,47.1,58958,21795,31,Greenfield Park,NY,41.725808,-74.52106,-5,1,41.725808
12439,292,53.7,41705,28068,3,Hensonville,NY,42.302596,-74.22711,-5,1,42.302596
12440,2350,47.2,59250,32537,339,High Falls,NY,41.801696,-74.14187,-5,1,41.801696
12442,652,60,35273,36920,131,Hunter,NY,42.222061,-74.23418,-5,1,42.222061
12443,3618,53,85781,48969,230,Hurley,NY,41.92674,-74.06797,-5,1,41.92674
12444,568,55.2,53750,30371,44,Jewett,NY,42.260634,-74.27527,-5,1,42.260634
12446,4914,46.5,57328,28735,513,Kerhonkson,NY,41.790385,-74.30413,-5,1,41.790385
12449,3301,49.7,44500,30591,294,Lake Katrine,NY,41.993639,-73.99843,-5,1,41.993639
12451,1591,37.3,64963,26229,155,Leeds,NY,42.281117,-73.94006,-5,1,42.281117
12452,278,47.1,29583,17293,59,Lexington,NY,42.223407,-74.386635,-5,1,42.223407
12454,299,46.5,70313,31022,20,Maplecrest,NY,42.280261,-74.18349,-5,1,42.280261
12455,1894,57.2,41736,24899,292,Margaretville,NY,42.151449,-74.64261,-5,1,42.151449
12456,840,32.2,46198,16392,49,Mount Marion,NY,42.034256,-73.99876,-5,1,42.034256
12457,742,55.7,34583,35586,138,Mount Tremper,NY,42.038539,-74.23905,-5,1,42.038539
12458,2887,45.3,52798,21979,287,Napanoch,NY,41.802898,-74.40025,-5,1,41.802898
12460,324,39.1,25809,12774,132,Oak Hill,NY,42.406464,-74.15692,-5,1,42.406464
12461,1771,49.2,64120,34580,79,Olivebridge,NY,41.912356,-74.24724,-5,1,41.912356
12463,1555,46.1,72125,34145,73,Palenville,NY,42.174411,-74.01599,-5,1,42.174411
12464,790,59.2,40256,42035,115,Phoenicia,NY,42.081269,-74.32629,-5,1,42.081269
12465,271,57.8,57404,32680,35,Pine Hill,NY,42.136293,-74.473639,-5,1,42.136293
12466,2292,48.6,68893,39150,51,Port Ewen,NY,41.905004,-73.97957,-5,1,41.905004
12468,1128,57.3,48750,29109,180,Prattsville,NY,42.297725,-74.40063,-5,1,42.297725
12469,627,49.6,49500,27646,29,Preston Hollow,NY,42.442592,-74.24159,-5,1,42.442592
12470,391,37.8,47375,20865,20,Purling,NY,42.284773,-74.02388,-5,1,42.284773
12472,1446,46.5,54318,28721,149,Rosendale,NY,41.846938,-74.07602,-5,1,41.846938
12473,1184,40.4,75125,27626,60,Round Top,NY,42.260709,-74.03078,-5,1,42.260709
12474,1367,46.1,45486,24205,264,Roxbury,NY,42.285644,-74.59011,-5,1,42.285644
12477,18413,43.5,58478,30337,1896,Saugerties,NY,42.085634,-73.97685,-5,1,42.085634
12480,707,57.1,68472,27139,41,Shandaken,NY,42.142121,-74.4065,-5,1,42.142121
12481,1394,44.2,56053,30228,197,Shokan,NY,41.974857,-74.20686,-5,1,41.974857
12482,475,53,41220,23355,16,South Cairo,NY,42.270559,-73.95729,-5,1,42.270559
12484,2523,52.4,60517,34079,167,Stone Ridge,NY,41.850294,-74.16619,-5,1,41.850294
12485,1369,49.3,54918,30541,83,Tannersville,NY,42.199479,-74.12514,-5,1,42.199479
12486,1585,46.8,93011,40335,54,Tillson,NY,41.831082,-74.07207,-5,1,41.831082
12487,3460,41.2,64699,35131,484,Ulster Park,NY,41.855761,-73.99207,-5,1,41.855761
12489,1112,39.6,78649,10280,84,Wawarsing,NY,41.757766,-74.35392,-5,1,41.757766
12491,1460,51.3,62868,36228,280,West Hurley,NY,41.998199,-74.10967,-5,1,41.998199
12494,620,48.9,65913,37216,7,West Shokan,NY,41.961316,-74.27687,-5,1,41.961316
12495,288,52,130750,68874,16,Willow,NY,42.080232,-74.24801,-5,1,42.080232
12496,1438,58.3,57045,35832,177,Windham,NY,42.326918,-74.24657,-5,1,42.326918
12498,5065,55.4,72722,49173,690,Woodstock,NY,42.037356,-74.11016,-5,1,42.037356
12501,2880,38.8,64250,40094,232,Amenia,NY,41.852959,-73.55727,-5,1,41.852959
12502,1274,48.8,76034,34645,188,Ancram,NY,42.086628,-73.6642,-5,1,42.086628
12503,587,55.7,65104,60466,51,Ancramdale,NY,42.045941,-73.57792,-5,1,42.045941
12507,250,25.9,73250,35251,14,Barrytown,NY,42.005984,-73.92132,-5,1,42.005984
12508,19631,39.5,73396,35435,1832,Beacon,NY,41.505993,-73.96198,-5,1,41.505993
12514,3168,48.8,104621,53885,112,Clinton Corners,NY,41.874183,-73.76727,-5,1,41.874183
12515,1449,50.8,55976,38227,122,Clintondale,NY,41.681096,-74.06421,-5,1,41.681096
12516,1762,56.8,71435,37140,377,Copake,NY,42.112895,-73.56201,-5,1,42.112895
12517,445,39,44833,31697,26,Copake Falls,NY,42.144585,-73.51463,-5,1,42.144585
12518,6338,42.7,76506,41644,135,Cornwall,NY,41.434476,-74.03584,-5,1,41.434476
12520,2957,42.8,102386,46758,108,Cornwall On Hudson,NY,41.442589,-74.01389,-5,1,41.442589
12521,1248,53.9,90046,57842,107,Craryville,NY,42.176216,-73.65036,-5,1,42.176216
12522,4907,45.9,51799,26454,528,Dover Plains,NY,41.738853,-73.58921,-5,1,41.738853
12523,1586,48.8,75263,41119,120,Elizaville,NY,42.080964,-73.77856,-5,1,42.080964
12524,16169,43.2,79197,36228,1266,Fishkill,NY,41.537232,-73.8972,-5,1,41.537232
12525,3375,37.5,75167,38897,168,Gardiner,NY,41.691524,-74.18764,-5,1,41.691524
12526,3953,46,74744,37755,260,Germantown,NY,42.123977,-73.86199,-5,1,42.123977
12528,13041,43.2,71857,33528,1170,Highland,NY,41.713682,-73.9965,-5,1,41.713682
12529,2858,48.4,59375,38668,286,Hillsdale,NY,42.204681,-73.54775,-5,1,42.204681
12531,3132,47.8,81860,39259,33,Holmes,NY,41.519085,-73.67241,-5,1,41.519085
12533,26229,42.9,101762,42158,1137,Hopewell Junction,NY,41.573253,-73.79347,-5,1,41.573253
12534,17630,45.9,46508,28782,2485,Hudson,NY,42.22948,-73.75846,-5,1,42.22948
12538,14205,37.7,73621,32706,970,Hyde Park,NY,41.779541,-73.90155,-5,1,41.779541
12540,7940,44,109444,44244,274,Lagrangeville,NY,41.656933,-73.74539,-5,1,41.656933
12542,5757,45.1,75000,35832,327,Marlboro,NY,41.603333,-73.98415,-5,1,41.603333
12543,3322,38.5,61563,32926,349,Maybrook,NY,41.484988,-74.2161,-5,1,41.484988
12545,4822,47.6,81219,40875,474,Millbrook,NY,41.785109,-73.68075,-5,1,41.785109
12546,2903,44.3,54931,29785,281,Millerton,NY,41.961002,-73.52011,-5,1,41.961002
